dim,icc,rho_arat,rho_fma,cohens_d,abs_d,stream
104,0.9697847,0.09410300003280703,0.05423897487114598,0.3643025755882263,0.3643025755882263,acc_std
105,0.91626054,0.6386193983285054,0.6205639381297215,-1.033624529838562,1.033624529838562,acc_std
106,0.946347,0.27621293631937927,0.2474506775143697,-0.14416499435901642,0.14416499435901642,acc_std
107,0.9394881,0.6909403968903515,0.6706538846956891,-1.0542221069335938,1.0542221069335938,acc_std
108,0.956598,0.15430095233835847,0.11073613476580013,0.1827193796634674,0.1827193796634674,acc_std
109,0.96543014,0.5956279402815425,0.5696797600503489,-0.7936791777610779,0.7936791777610779,acc_std
110,0.94332623,0.4173461431190123,0.3877651693329498,-0.25445833802223206,0.25445833802223206,acc_std
111,0.9447104,-0.05646040627971188,-0.09343395204972187,0.5492849946022034,0.5492849946022034,acc_std
112,0.9657873,0.12193908448048307,0.08593399370794709,0.23768171668052673,0.23768171668052673,acc_std
113,0.90799236,-0.2607757175256848,-0.28847153648763835,0.3102604150772095,0.3102604150772095,acc_std
114,0.96967745,0.023908060625615946,-0.01244476486242933,0.4438636600971222,0.4438636600971222,acc_std
