dim,rho_arat,rho_fma,stream
123,0.5547859389919301,0.5601412483791333,acc_std
124,0.021739246368649587,0.05216098063889718,acc_std
125,-0.07720003136819596,-0.07399422707166532,acc_std
126,-0.5058966379619922,-0.5052982863493024,acc_std
127,0.6828861284501644,0.6746954172069402,acc_std
128,-0.07654265068123972,-0.058005967764813225,gravity
129,-0.07654265068123972,-0.058005967764813225,gravity
130,-0.07587133259456003,-0.05691167604965429,gravity
131,-0.07469826811783598,-0.05627288809437424,gravity
132,-0.07322245234711913,-0.05522654414341308,gravity
133,-0.07368703233790093,-0.055863012045586795,gravity
134,-0.072043193470518,-0.054675918206174096,gravity
135,-0.07071372039689743,-0.05355765260891628,gravity
136,-0.06933236922430622,-0.052814462263850746,gravity
137,-0.06683989757376187,-0.05087799127108893,gravity
138,-0.06519838160633286,-0.04965300323093929,gravity
139,-0.0635646086387502,-0.04806222015102274,gravity
140,-0.06136172518245984,-0.046490770846992394,gravity
141,-0.06194941887079882,-0.04728964246661019,gravity
142,-0.05904269672847404,-0.044698916497859356,gravity
143,-0.05832724354267007,-0.04453187267420259,gravity
144,-0.0575692038577111,-0.04400986072527518,gravity
145,-0.05308213544674357,-0.040173266238417625,gravity
146,-0.05252154225786687,-0.03953215823003123,gravity
147,-0.05246114685906523,-0.03971389572336151,gravity
148,-0.05130511698200319,-0.03899777266453665,gravity
149,-0.04913630272503684,-0.03715874390224129,gravity
150,-0.04544908619819863,-0.03420840970200715,gravity
151,-0.04423188662235032,-0.033773013069049916,gravity
152,-0.04051524669609594,-0.031340824062565935,gravity
153,-0.03646333487649403,-0.02745086835426246,gravity
154,-0.03430613511929721,-0.02632409589561471,gravity
155,-0.03164486607210215,-0.0232631724973115,gravity
156,-0.027441191455511518,-0.019416524446993114,gravity
157,-0.024599510511896187,-0.017583682492981336,gravity
158,-0.019515456812774046,-0.013109846752914616,gravity
159,-0.01669081046882072,-0.010533041102801857,gravity
160,-0.012991979442212972,-0.007850286360832721,gravity
161,-0.008195965337375547,-0.003039269569310668,gravity
162,-0.006099160978980367,-0.0007447370471364309,gravity
163,-0.003044547539590048,0.0020246330108028825,gravity
164,0.0008827019824854156,0.005735944629917868,gravity
165,0.007006640560974145,0.011228283683669614,gravity
166,0.011856081364751478,0.015437633369613119,gravity
167,0.011029128981159876,0.013041018510759743,gravity
168,0.014421337213851637,0.015012290300116714,gravity
169,0.01920496251893488,0.01860682591287905,gravity
170,0.027984750044726222,0.02645247216749908,gravity
171,0.03337310363781044,0.030429043191772732,gravity
172,0.036296086079812585,0.032599839548275285,gravity
173,0.042571787455290035,0.03884696921262429,gravity
174,0.04978439181217744,0.046203084261805735,gravity
175,0.055909878990635445,0.05302713379859895,gravity
176,0.060136782606765166,0.05682196732954232,gravity
177,0.06721853026624904,0.06451139667500186,gravity
178,0.0708647088939015,0.06911670209109473,gravity
179,0.0765658796807788,0.07486966044379245,gravity
180,0.08172968627831849,0.08005652583854225,gravity
