dim,rho_arat,rho_fma
67,-0.04678552797168094,-0.08254903622579117
68,0.7145999072208993,0.7057176206429016
69,0.46201473493269757,0.45618353543903495
70,0.10871404074289459,0.0755935170129718
71,0.18778555517395654,0.15838770551699996
72,0.2585132129705774,0.21949171752981791
73,0.027019972263869357,-0.007182111066205641
74,-0.006032571180301644,-0.041016992218091394
75,0.6015761127635189,0.5863060339614458
76,0.40837432919703115,0.3706137900687839
77,0.20715234638968041,0.17117506488813275
78,0.0693447580240604,0.03474356861853717
79,0.044663946013777406,0.009331253593715652
80,0.41629774093981475,0.37691505430561417
81,-0.03561934789324043,-0.06900688624406112
82,0.720406382805687,0.7049620566812689
83,0.05126717628275602,0.01634013402798094
84,0.4400772677679811,0.40189893285679756
85,0.2850980286430812,0.24985425253254212
86,0.06504042440946704,0.02700309810473806
87,0.5374547824358151,0.5016790035034058
88,0.28502059864461754,0.24832147078028416
89,-0.25486083994304787,-0.28812584857479306
90,0.6972261641656292,0.670481427414784
91,0.5666776381559748,0.55924648123112
92,0.6191976318138724,0.5872417887143379
93,0.060066321308163265,0.023775130882778085
94,0.7585398827490416,0.7437958789262906
95,0.08441573292502191,0.04753711479795355
96,0.28391025246664897,0.24358005558195245
97,-0.2089363335542825,-0.24171937299066454
98,0.3894341772728419,0.37458262758270305
99,-0.3810074705400448,-0.39478410333067593
100,0.3212276402261969,0.2866162673535986
101,0.17268825407351737,0.13799521206327148
102,-0.27989628134629424,-0.30491375285229844
103,0.5360827228630395,0.5057893642568119
104,0.09410300003280703,0.05423897487114598
105,0.6386193983285054,0.6205639381297215
106,0.27621293631937927,0.2474506775143697
107,0.6909403968903515,0.6706538846956891
108,0.15430095233835847,0.11073613476580013
109,0.5956279402815425,0.5696797600503489
110,0.4173461431190123,0.3877651693329498
111,-0.05646040627971188,-0.09343395204972187
112,0.12193908448048307,0.08593399370794709
113,-0.2607757175256848,-0.28847153648763835
114,0.023908060625615946,-0.01244476486242933
115,0.10754252486613981,0.08747141556641774
116,0.7015723099793929,0.6936115835339985
117,0.29676827801151995,0.25613231623830907
118,-0.18517926142567065,-0.2002043427057446
119,0.590830377576736,0.5594119783527057
120,-0.6375485414497535,-0.6478183753209801
121,0.387449646412219,0.35010297390663186
122,0.24548329282911727,0.20700132495629714
123,0.6319379637610786,0.6002016053663756
124,0.2667455704072309,0.22670862939261874
125,0.4841542943934041,0.45080719904060035
126,-0.38084796474320964,-0.4014836433507619
127,-0.13275218376592943,-0.1593853283527279
128,0.03094102738606773,0.05478650740424317
129,0.043287240641094,0.07008184418333385
130,0.051383321280451456,0.07754468167540711
131,0.057278067063487835,0.08498895874262963
132,0.054149895125557075,0.08020191583320646
133,0.04537475339967355,0.07061004294054483
134,0.037027799565293916,0.05949234845494429
135,0.033392461137426346,0.04839630779833628
136,0.030774552889370917,0.03443732160849975
137,0.029311125918408256,0.02507126721818894
138,0.0357571732905057,0.028771751922807655
139,0.015713643888209672,0.005327615283201321
140,0.00613013297836582,-0.003424398384963775
141,0.006349259874017903,-0.0045039964304491925
142,0.015465093593141408,0.003692751194264234
143,0.01326221013685105,0.003589122155514201
144,0.012080628360296011,0.0045913850974548176
145,0.006549803570038711,0.00017477733401124958
146,0.007493675251310398,0.006643085394498381
147,0.01793278764417739,0.023716356204084032
148,0.033877947227793324,0.04122115689144967
149,0.05947553041988574,0.06817476052991907
150,0.10197995377651241,0.1083805075118255
151,0.1455885289112305,0.14958697073360167
152,0.16894219074784683,0.1700219984942798
153,0.17184116989032525,0.17108380946594992
154,0.174952307228594,0.17449274083020472
155,0.16077874600982597,0.1593079932491831
156,0.12447956273007489,0.12489232546967591
157,0.07950357382248904,0.07894367369853256
158,0.03483033620889601,0.03689503119915352
159,-0.01744343005388723,-0.014078082249295522
160,-0.0654678380009863,-0.05609115060104396
161,-0.10737914756938154,-0.08798414730291977
162,-0.1253390357130212,-0.09431943898530984
163,-0.13841773675351346,-0.10175830259528422
164,-0.12325384585439557,-0.08072392778213387
165,-0.08854739764304137,-0.04628196606742143
166,-0.06025834770435307,-0.01780331418704857
167,-0.035035525704824634,0.0050677693352907905
168,-0.007066261659791143,0.03142821272957156
169,0.024165902520499844,0.05943589382935659
170,0.03738784905814981,0.0674408503972789
171,0.053151048145376203,0.07672106282265498
172,0.06486775551289313,0.08206182507345892
173,0.06651933738012243,0.07736139748000594
174,0.05574417879392327,0.06035154145532703
175,0.022863529946341537,0.023521471743151137
176,-0.018796132127046897,-0.023025753729428965
177,-0.03830539453994386,-0.046137349423792655
178,-0.043049530545810656,-0.0577816959645333
179,-0.05578289379315509,-0.0717499623667952
180,-0.05048358469830405,-0.06932937362584293
181,-0.052612909656053954,-0.0732224227382882
182,-0.04884671453078284,-0.06768832272862227
183,-0.0400839616046535,-0.05864784912423506
184,-0.039740172411474976,-0.05873446444020524
185,-0.042648443153769026,-0.06489961889479674
186,-0.04138788277878108,-0.06454155736538432
187,-0.037341391059071624,-0.06281002439701623
188,-0.019963002203893847,-0.0485850054509856
189,-0.020564633291956274,-0.04853860438885871
190,-0.026534486173502375,-0.05261648439877605
191,-0.04072430769194775,-0.061991819001512245
192,-0.047345346860573005,-0.06205678048848988
193,-0.028741241129715912,-0.035247020142613814
194,-0.008977234021873602,-0.00650388220811774
195,0.010364005294357269,0.020424200846181868
196,0.01165708626869994,0.0253960746530771
197,-0.0017522408652320136,0.014661188930023319
198,-0.0024374963516351654,0.013604018064565892
199,0.019088043221254795,0.027825170255419293
200,0.011993906762016742,0.014524305796749019
201,-0.003099522838499227,-0.007043681230860448
202,-0.0260149308838114,-0.03787332025899525
203,-0.04559155739537172,-0.06295618774271591
204,-0.05000816450773734,-0.07400814739030338
205,-0.05614681478593416,-0.08377247756386992
206,-0.05953128001877955,-0.08973192064303226
207,-0.04262134265430676,-0.07315746125131058
208,-0.017623841950307497,-0.045353171473848375
209,-0.009503758011426309,-0.036570997115300805
210,0.005679490387307477,-0.02211861296484845
211,0.014090711120411924,-0.010475813126178703
212,0.030139626901969124,0.009706328845907936
213,0.04758073405590245,0.031624643892575355
214,0.06766917285730739,0.056412091280754875
215,0.08992487731570939,0.08131708802632248
216,0.10791264025879597,0.09930368640877223
217,0.1164129054901336,0.10657009273784172
218,0.09865356104251474,0.08506861389928078
219,0.06929210562510513,0.05434724401610871
220,0.03590119308764805,0.017564348717095137
221,-0.010297415495678546,-0.0294538475360728
222,-0.05470739111449522,-0.07361915181947302
223,-0.08386520563594549,-0.10052712774685098
224,-0.09841507664724676,-0.10969133751690989
225,-0.10730094327093327,-0.1125527363480675
226,-0.11706718897715129,-0.1154427491675367
227,-0.12163478458652101,-0.1157760634638148
228,-0.0464820023777035,-0.033051476552976924
229,-0.04280020595075775,-0.03150245442897457
230,-0.04054776729545067,-0.030371041864114132
231,-0.027556562153222327,-0.020174408461732157
232,-0.0015122078699947516,0.004156761815533038
233,0.02648725387443956,0.029027731115540946
234,0.061914575371490185,0.06409069371171813
235,0.10942949392869852,0.11391847427666868
236,0.15078563040810952,0.15961656031232685
237,0.15762347357243295,0.16824793121896206
238,0.15083053980721844,0.16414143722073313
239,0.12893333624170303,0.14928459047874149
240,0.09465585022183737,0.11912003334109197
241,0.07609587959010454,0.10084729507552646
242,0.05314175654556057,0.07679917127723523
243,0.04126399478123928,0.06353078756205378
244,0.02400484812369549,0.042399743869472435
245,0.002689143846641972,0.01428456697576014
246,-0.008683774327696436,-0.0073870490905993645
247,-0.015820497286089485,-0.024304876342059967
248,-0.02222782965895511,-0.037278613312735735
249,-0.009521566911072943,-0.024682271647358592
250,0.017332705156084236,-0.001859135889217009
251,0.02326384303839852,0.0018436688685080488
252,0.029599165512692968,0.0055410601689849705
253,0.028505079634401832,0.0042542040459994865
254,0.04112616938397401,0.019761439008802926
255,0.043528822236300536,0.025779656766659314
256,0.03180979196882969,0.01692633411285053
257,0.027272394058860797,0.013677486412933452
258,0.03503397710485536,0.020748234930034578
259,0.04977200301242326,0.038923530965133644
260,0.07800375475224848,0.06983901195820318
261,0.10518090991299901,0.09997495510754112
262,0.13140567609264683,0.12643670748746558
263,0.13901317344169878,0.1346481487818525
264,0.13970230042802512,0.13414856401295308
265,0.13877468904643078,0.12943576280293292
266,0.14681734298684834,0.13371548743310221
267,0.15618250130102476,0.14187511420811416
268,0.15887087084768206,0.1450736940907271
269,0.12880635104422267,0.11857404751006567
270,0.10159590098413279,0.09532634203346316
271,0.07697393577268216,0.07337941299848416
272,0.027884865346708133,0.02249136816393439
273,-0.008516525531014988,-0.014374275695872107
274,-0.021307186977222517,-0.026617969289084956
275,-0.03307422384374081,-0.03790270759834228
276,-0.03865460383301484,-0.043726040895265765
277,-0.028097797842483122,-0.033834107800850305
278,-0.025411751195779698,-0.029619344657658673
279,-0.01957430361160641,-0.02427935575789018
280,-0.01068688838795062,-0.016567499232402652
281,-0.01594748248356984,-0.019641569598308484
282,-0.01349062863231877,-0.01244476486242933
283,-0.02532580389748507,-0.021041334972469374
284,-0.029000631624569083,-0.022356805083766435
285,-0.028952625025521633,-0.020561857330491613
286,-0.020090761701358845,-0.009202103970795836
287,-0.0207698227878849,-0.00902655328574914
288,-0.020721041888852813,-0.011370580274192047
289,-0.02227041615811011,-0.01704311011920318
290,-0.022317648457172927,-0.02036465281645237
291,-0.01965870230993177,-0.02033371877503445
292,-0.028399774836491292,-0.030480857711147752
293,-0.022565424452256552,-0.027293878094066516
294,-0.005816541484588106,-0.009018046424359211
295,-0.01151538937151149,-0.015490221240023581
296,-0.04129651538059399,-0.0435427566998646
297,-0.07205093647036437,-0.07493539528180554
298,-0.09587150119771642,-0.09811891262246589
299,-0.11666842448506358,-0.1153027726301206
300,-0.1201148337166799,-0.11683632773341403
301,-0.12322132525504084,-0.11748052914594222
302,-0.13423651683647728,-0.1246394396810844
303,-0.14435816623564338,-0.13035141042890339
304,-0.13906814874060797,-0.12222039764220302
305,-0.09877899764002583,-0.07727478216403576
306,-0.05126717628275602,-0.026780373006529037
307,-0.014581617310671357,0.010425545308874585
308,0.004233098016006813,0.030562059569869793
309,0.011413956073524132,0.04249641274890344
310,-0.007595882849282392,0.023874893166350872
311,-0.028279758338872658,0.002754676388265801
312,-0.03590119308764805,-0.005977230152977646
313,-0.04057564209489758,-0.013668206200508076
314,-0.032548474154172745,-0.008718759573640832
315,-0.03467857341190729,-0.011512103513679034
316,-0.031441999476127434,-0.011004785234425142
317,-0.034073845123906314,-0.017685764829660472
318,-0.042945774347869385,-0.031775447344487714
319,-0.05398342062886025,-0.0444498974644451
320,-0.0667787278749756,-0.056607749092723224
321,-0.090666656700991,-0.07826931159562191
322,-0.11521661201387047,-0.10304129196309247
323,-0.1421591542792762,-0.12684117007900486
324,-0.16237070677823828,-0.1441070052964171
325,-0.17447766133801193,-0.1575896072484176
326,-0.17324342716250166,-0.16042007203815736
327,-0.15738111767724178,-0.14960553115845243
328,-0.066079534988849,-0.068979045606785
329,-0.0679486951517611,-0.07506531825576081
330,-0.043463781037591076,-0.05187716080888776
331,-0.011995455361986016,-0.020192195535547467
332,0.017067120261353975,0.008977058819480466
333,0.05312394764591394,0.04791915020946486
334,0.07824069054754719,0.0712635245654984
335,0.0882856842482343,0.08079662277946599
336,0.08106301399154661,0.0729324160999952
337,0.0655104245001413,0.0562674746371261
338,0.050189350704142245,0.042029308723492836
339,0.026296001778234386,0.0235740596135616
340,0.0023561948532483507,0.005523273095169666
341,-0.015315653696106598,-0.006188354985654953
342,-0.02653061467357919,-0.013672846306720764
343,-0.04074676239150221,-0.028286860823581752
344,-0.058537078838506514,-0.04762605016703007
345,-0.06435904042298707,-0.0562883551150832
346,-0.07031340730484045,-0.06675720808194287
347,-0.09005495971312831,-0.09101877676601774
348,-0.10635552298969231,-0.1122867035918734
349,-0.10255371006512794,-0.11100216752199424
350,-0.07672383687764461,-0.08859741467403004
351,-0.055369417601359286,-0.06799147633451788
352,-0.059822416813002814,-0.0735735241083816
353,-0.0767641004768457,-0.08949063511997248
354,-0.06905981562971422,-0.07948811282748797
355,-0.0631511324469544,-0.07198815448571318
356,-0.06607488918894118,-0.07101141212794235
357,-0.05891958303091686,-0.060677895592286084
358,-0.04325394574175464,-0.042451558388847455
359,-0.016915357464365254,-0.012593248261235347
360,-0.00841276933307372,-0.004859737906755277
361,0.00033604619333216695,0.0027701434089747613
362,0.028608835832343103,0.02774938185394539
363,0.07046052430192135,0.06781515229843574
364,0.10020216101178742,0.0925128909665033
365,0.13114318839785513,0.12073247025000107
366,0.13788346976411436,0.12337037063191421
367,0.14456645293151055,0.1283770452354046
368,0.14826838115805685,0.1289470049485298
369,0.13535150881435357,0.11744882175348884
370,0.11589567310039652,0.10180857041258834
371,0.08944635992520415,0.08033415886026807
372,0.07245124956242135,0.0690888614538186
373,0.05907521732782876,0.06343875878883547
374,0.06278566285420606,0.07024579460284881
375,0.05509841260673657,0.06627077028064607
376,0.04472434141257903,0.058135890738768486
377,0.02532038379759261,0.0409187766365895
378,0.00591720048259083,0.02362432743086572
379,-0.0029500829414644152,0.016773983958867273
380,-0.010758898286521797,0.012377483322345353
381,-0.009523115511042216,0.01889528584910116
382,-0.0006248600876015179,0.028357235767807524
383,-0.010816196485384885,0.01701140272674981
384,-0.020261107697978835,0.004665626796857826
385,0.006158007777812728,0.032147429192538206
386,0.020642837590404545,0.040011635872008997
387,0.043761886531676064,0.05461482347437371
388,0.06825764084563099,0.07029374236704661
389,0.08225233876794802,0.07735598402275781
390,0.09218583327084749,0.08118407164822543
391,0.10168029968245815,0.09225923182687634
392,0.11168502978394418,0.10623213833535095
393,0.11123825869280901,0.10918247253558508
394,0.09510571851291108,0.09633169837954556
395,0.07722558326768895,0.0814075700974699
396,0.059206848325216936,0.06722276540528258
397,0.03259880365317411,0.04235643621148734
398,0.018385753135189642,0.0312951963514745
399,0.0001494398970348116,0.016840492147915803
400,-0.024577055812341733,-0.0060994196165784316
401,-0.03501074810531628,-0.018207003427552427
402,-0.044461079417802675,-0.029147600526035388
403,-0.05130976278191101,-0.03932026004631847
404,-0.06619335708659053,-0.05859062114761191
405,-0.07466419891851198,-0.07158678529831568
406,-0.094648107221991,-0.0948986789108604
407,-0.12146753578983957,-0.12209124801928321
408,-0.13224269437603872,-0.13375183493176826
409,-0.12160613548708946,-0.12478792307989044
410,-0.10768344746334362,-0.11468022504658498
411,-0.08423299812864773,-0.09427767802939564
412,-0.06791694885239101,-0.0839959760131144
413,-0.0748244790153317,-0.09867417866591756
414,-0.08383191073660613,-0.11364548136115553
415,-0.06369933683607691,-0.09380748059984326
416,-0.033952280026318414,-0.06578897258556196
417,-0.022534452452871098,-0.05631464905028843
418,-0.010157267198459372,-0.04010907810247544
419,-0.007053098560052325,-0.03228353897477705
420,-0.010841748384877887,-0.02973766736608222
421,-0.007341138154337041,-0.019559594388550993
422,-0.004783625305083244,-0.014693669673512134
423,-0.004130116118050181,-0.014242032668810498
424,-0.02134048187656188,-0.03259674614413349
425,-0.023539493832929054,-0.03497016047192343
426,-0.009334186314790952,-0.01342228057123561
427,0.009078667319860963,0.012213532902830374
428,0.010324515995140818,-0.029907031242845328
429,0.0020573150591787276,-0.03518824546391977
430,-0.009893230903698383,-0.04545293375742116
431,-0.01718016805911088,-0.05305342773380418
432,-0.017621519050353588,-0.04865538039521137
433,-0.01049099049183763,-0.03611472000438648
434,-0.01943260671441796,-0.03589044820410656
435,-0.024770630808500817,-0.03198734552820047
436,-0.03216442136179313,-0.031242608481064037
437,-0.028141932941607394,-0.023662221631602674
438,-0.00893155032278006,-0.003990491342911716
439,0.012782918446361166,0.01915822520115348
440,0.04461129361482213,0.05241077302334689
441,0.06569703079643865,0.0779986387332151
442,0.07125495608615821,0.08767248683563422
443,0.09164924338149452,0.11549920379312441
444,0.1077237110625447,0.1352761098226363
445,0.10019209511198714,0.13007687081131936
446,0.0983500354485373,0.1278434330209455
447,0.09014942431125395,0.1195971909299634
448,0.06626149548523853,0.09162044387159629
449,0.06140586028158412,0.08624874757937444
450,0.06522780500574904,0.08817052490246273
451,0.06950813532081866,0.09174108663312618
452,0.07538971800411623,0.09717078425300664
453,0.08964070922134787,0.10843541543534231
454,0.10978180042170807,0.12885806957945328
455,0.12928331983475866,0.14652527398426302
456,0.13492254662286504,0.14959934435016883
457,0.16736571597912725,0.1791266602346092
458,0.1690265894461722,0.17570148849860995
459,0.13872513384741406,0.1445980832039266
460,0.08321324504888168,0.08823161963426313
461,0.02266221195033609,0.024478880325035767
462,-0.04196938206724297,-0.04227368765069441
463,-0.10185141997906279,-0.10251154650381057
464,-0.13400422684108637,-0.13388949141607803
465,-0.16840482655850925,-0.1651583938323473
466,-0.18050790961835966,-0.17643539863125013
467,-0.16231960297925233,-0.1507152898943203
468,-0.12327707485393466,-0.10891721313042642
469,-0.08290584795498107,-0.06721580524596353
470,-0.03399873802539659,-0.01640200211081678
471,0.00497642600125769,0.020041392083635104
472,0.04025895340118131,0.05092129892907403
473,0.05838531604151779,0.06360889601663403
474,0.05250295905823559,0.054019343177078745
475,0.039433549617558995,0.03961877354600139
476,0.023386956735955696,0.019505459816069635
477,-0.00954557021059667,-0.016196290735387614
478,-0.04839529763973987,-0.05576556981512034
479,-0.06934320942409113,-0.07615496986470704
480,-0.08208276707131267,-0.08663619644813389
481,-0.09145644268532006,-0.0947424620016999
482,-0.11647407518891988,-0.11711860086135253
483,-0.16050541811524935,-0.156438860907671
484,-0.17307153256591237,-0.1643920029562183
485,-0.16916364054345284,-0.15765766213953705
486,-0.14572403140854187,-0.13317800846346586
487,-0.11331260835164973,-0.09924568508111364
488,-0.09073634369960826,-0.07857478525462386
489,-0.07524879540691241,-0.07019784683865105
490,-0.06719065546680213,-0.07329202433147852
491,-0.07210591176927354,-0.08973346734510315
492,-0.06101329018937349,-0.0866686771916227
493,-0.0379631539467346,-0.06586476098703586
494,-0.026204634380047297,-0.06085421962836823
495,-0.020488751893461915,-0.058996630441222116
496,-0.005475075191363486,-0.041423001511701606
497,0.011496031871895584,-0.022590357096471735
498,0.011129013679177966,-0.018243350926218486
499,0.01133265457513732,-0.00979835761912625
500,0.00900123732139733,-0.0016905453634893433
501,0.026543777773318015,0.024473466867787633
502,0.01972296920865659,0.024359010914541325
503,0.024441553315030378,0.030988175990401646
504,0.04085593868933592,0.048889705758952115
505,0.06251156065964479,0.06827761621763365
506,0.07327820194601295,0.0780357595829166
507,0.09723349487069172,0.09962462708848317
508,0.13766976296835476,0.136685928760258
509,0.17404018184669243,0.17034757928020341
510,0.19082932841356195,0.18923590496998555
511,0.20049878662170043,0.20091737236042767
512,0.20322896836752813,0.20384914613581107
513,0.20040432202357483,0.19931808241912122
514,0.15223821717928726,0.15025437267719327
515,0.11143957668881446,0.10734189707121884
516,0.06716587786729376,0.06232745335089668
517,0.02666534287090592,0.01782728806914746
518,-0.017807351046666305,-0.03234618040864834
519,-0.0426391515539534,-0.06370324484295868
520,-0.06784339035385055,-0.09408666032363998
521,-0.07244505516254426,-0.10253474703487402
522,-0.0612479030847183,-0.09788613396079604
523,-0.0472322990628161,-0.08685969489737837
524,-0.01018049619799846,-0.05135592221099581
525,0.028588704032742558,-0.011902645786580276
526,0.04100615288635537,0.004041532511251285
527,0.026310713477942477,-0.004595251852632058
528,0.06067182389614887,0.040979871368389896
529,0.04262831135416848,0.029815002469627015
530,0.014902951804295435,0.010427865361980928
531,-0.001341861873374759,0.006163607752520616
532,-0.026827171567694905,-0.010495146902064904
533,-0.04866707693434722,-0.02461808351141641
534,-0.06531762380396686,-0.03489205201734318
535,-0.07205403367030291,-0.0390565473432307
536,-0.05895520083021013,-0.02633646951218188
537,-0.05252463945780541,-0.02598614149312393
538,-0.04617692818375679,-0.02411231193423341
539,-0.03145283967591234,-0.015597717033950853
540,-0.007642340848360572,0.00539025671707261
541,0.013320282635698776,0.02421826102608979
542,0.019586692411360587,0.028444624434813146
543,0.0134209416337015,0.018288978637309918
544,-0.0010724054787213165,-0.004531063716689873
545,-0.023601437831699962,-0.03851133486323985
546,-0.04898918572795592,-0.07452706593508898
547,-0.07640327668400518,-0.11006254601392491
548,-0.10357036594495543,-0.14407065779775102
549,-0.10646779648746457,-0.1489396759169317
550,-0.12352407654903365,-0.1596041866957597
551,-0.1383914105540358,-0.16365267936633002
552,-0.13142658219223202,-0.1474293213447017
553,-0.09994586771687278,-0.10723440127729156
554,-0.07277568125598398,-0.07351861618486479
555,-0.03813892004324705,-0.0356398824686214
556,-0.0033387815337518525,0.0024909636851780303
557,0.028896101126643182,0.035823166664022583
558,0.06923016162633422,0.07798781181871883
559,0.10955957632611744,0.11706833304404843
560,0.13046567591129835,0.1359009774592783
561,0.13993536472340065,0.14053335016161186
562,0.14293345426391252,0.14173513767069804
563,0.12949315513059512,0.1253710297606182
564,0.10071474760161664,0.0954755987833046
565,0.08126046048762887,0.0763057733166194
566,0.08217645736945366,0.08017794195110757
567,0.07704207417133015,0.08244231378289935
568,0.062481362960243966,0.0734381876771782
569,0.0451734354036681,0.0625548185553184
570,0.03862905193352184,0.05973363397800406
571,0.03067234529139892,0.055985974860223026
572,-0.007770874645810203,0.01426832660401573
573,-0.044818031710720026,-0.027184062247032896
574,-0.050207159603788874,-0.03548443891049635
575,-0.03284348244831919,-0.024402318572526414
576,0.011966806262554475,0.01752490781428729
577,0.032152806862023584,0.0368849776356927
578,0.025271602898560525,0.030084128629962924
579,-0.0016322243676133827,0.002504884003816095
580,-0.01729399015685242,-0.01172709510153358
581,-0.034753680510417016,-0.03141583911300439
582,-0.05108056998645866,-0.05096460658705911
583,-0.04414439072408642,-0.047906776592897694
584,-0.03298363074553836,-0.03759878064141121
585,-0.003439440531754576,-0.009964628091747571
586,0.02608848938235185,0.017056257086805797
587,0.03846567463676358,0.025114574876174026
588,0.05510305840664439,0.03779907855959224
589,0.06818253374712127,0.04713729231262693
590,0.07815242034929865,0.051328081573719674
591,0.08949823802417478,0.06122620147641872
592,0.09185753007736167,0.06331734267627014
593,0.0666486454775567,0.041058753174005584
594,0.05084518279112921,0.03055587276158621
595,0.021294798177468335,0.008141839701196618
596,0.006645816768133616,0.0023362934780884297
597,-0.009793346205680294,-0.005082463004964302
598,-0.00897800832185824,0.0021035148164185793
599,-0.00025551899492998875,0.012910322185769029
600,0.0029214338420328716,0.01896024733607879
601,0.0029338226417870527,0.017429785636927184
602,-0.009530084210903943,0.002354853902939182
603,-0.0220358032627653,-0.013237449673763536
604,-0.007496772451248942,-0.003917796345579603
605,-0.011321040075367772,-0.013624898542522988
606,-0.034260451420203675,-0.041165475616897415
607,-0.06817943654718271,-0.07905194284349527
608,-0.11196764927833641,-0.12297441490176485
609,-0.15246663567475502,-0.15739704284059106
610,-0.189688010236208,-0.18883298908051713
611,-0.19481155323454658,-0.1877951519909459
612,-0.17628023170224533,-0.1674072986434301
613,-0.15814225456213932,-0.1468508547701866
614,-0.12572308850540082,-0.11548373677241545
615,-0.10100433579587065,-0.08833524867301315
616,-0.05946546452008547,-0.04860356587583635
617,-0.04602826258670661,-0.03898153229279224
618,-0.03571923259125852,-0.03703268768346327
619,-0.03534214849874062,-0.04162407278091808
620,-0.04167747097303506,-0.05270387306578168
621,-0.04765893835435071,-0.05814517095119386
622,-0.05318124584477702,-0.06417962908079466
623,-0.04962256311538845,-0.0631379252360462
624,-0.05697531576949503,-0.07735598402275781
625,-0.05655177367789896,-0.07725854179229136
626,-0.06644577888158197,-0.08783025044686561
627,-0.08007036141124284,-0.1022555673110773
628,-0.05454556241770623,-0.07736603758621863
629,-0.046165313683987234,-0.0698444254154513
630,-0.03821092994181823,-0.06155642236855502
631,-0.028154321741361576,-0.05093367254564119
632,-0.013843709425312937,-0.039404555309182306
633,-0.0021835259566744493,-0.02677573290031635
634,0.013756213527049031,-0.007428810046513556
635,0.03151478367468325,0.0104386922764772
636,0.05385875833133381,0.03650371557521683
637,0.07102189179078269,0.058265040361688294
638,0.0837142171389414,0.07523081537734667
639,0.09602326399470512,0.09189498348918033
640,0.08692059337532045,0.08810479006444964
641,0.07082754249463898,0.0710168255851905
642,0.055585447297072814,0.05418870705384185
643,0.038785460530418384,0.03779907855959224
644,0.03160924827280888,0.029173121110205168
645,0.03279392724930246,0.029013037445867428
646,0.03554656369468462,0.03302440926673624
647,0.03262358125268247,0.028019281365316746
648,0.0396937144123968,0.03473892851232448
649,0.05715340476596139,0.04836460040588291
650,0.07792477615381556,0.06391978313288413
651,0.08822451454944802,0.0710732802107782
652,0.08638245488599819,0.07266638334380109
653,0.06734319256377548,0.055153075795045525
654,0.06341981454162321,0.05524123781308659
655,0.07378149693602658,0.06857380966421024
656,0.08781723275752931,0.08725410392545685
657,0.08930156582807716,0.09268148149223096
658,0.08690975317553554,0.09011859616075625
659,0.08731471206750034,0.09052151205022466
660,0.09407357663339086,0.09517244517740898
661,0.09883707013887356,0.09814829996181292
662,0.08079665479683171,0.07744646609390522
663,0.05118897198430774,0.04263097582907139
664,0.020425259294721738,0.004899178809563125
665,-0.009638486208753029,-0.030862119771623616
