dim,rho_arat,rho_fma,stream
422,-0.004783625305083244,-0.014693669673512134,gravity
423,-0.004130116118050181,-0.014242032668810498,gravity
424,-0.02134048187656188,-0.03259674614413349,gravity
425,-0.023539493832929054,-0.03497016047192343,gravity
426,-0.009334186314790952,-0.01342228057123561,gravity
427,0.009078667319860963,0.012213532902830374,gravity
428,0.010324515995140818,-0.029907031242845328,gravity
429,0.0020573150591787276,-0.03518824546391977,gravity
430,-0.009893230903698383,-0.04545293375742116,gravity
431,-0.01718016805911088,-0.05305342773380418,gravity
432,-0.017621519050353588,-0.04865538039521137,gravity
433,-0.01049099049183763,-0.03611472000438648,gravity
434,-0.01943260671441796,-0.03589044820410656,gravity
435,-0.024770630808500817,-0.03198734552820047,gravity
436,-0.03216442136179313,-0.031242608481064037,gravity
437,-0.028141932941607394,-0.023662221631602674,gravity
438,-0.00893155032278006,-0.003990491342911716,gravity
439,0.012782918446361166,0.01915822520115348,gravity
440,0.04461129361482213,0.05241077302334689,gravity
441,0.06569703079643865,0.0779986387332151,gravity
442,0.07125495608615821,0.08767248683563422,gravity
443,0.09164924338149452,0.11549920379312441,gravity
444,0.1077237110625447,0.1352761098226363,gravity
445,0.10019209511198714,0.13007687081131936,gravity
446,0.0983500354485373,0.1278434330209455,gravity
447,0.09014942431125395,0.1195971909299634,gravity
448,0.06626149548523853,0.09162044387159629,gravity
449,0.06140586028158412,0.08624874757937444,gravity
450,0.06522780500574904,0.08817052490246273,gravity
451,0.06950813532081866,0.09174108663312618,gravity
452,0.07538971800411623,0.09717078425300664,gravity
453,0.08964070922134787,0.10843541543534231,gravity
454,0.10978180042170807,0.12885806957945328,gravity
455,0.12928331983475866,0.14652527398426302,gravity
456,0.13492254662286504,0.14959934435016883,gravity
457,0.16736571597912725,0.1791266602346092,gravity
458,0.1690265894461722,0.17570148849860995,gravity
459,0.13872513384741406,0.1445980832039266,gravity
460,0.08321324504888168,0.08823161963426313,gravity
461,0.02266221195033609,0.024478880325035767,gravity
462,-0.04196938206724297,-0.04227368765069441,gravity
463,-0.10185141997906279,-0.10251154650381057,gravity
464,-0.13400422684108637,-0.13388949141607803,gravity
465,-0.16840482655850925,-0.1651583938323473,gravity
466,-0.18050790961835966,-0.17643539863125013,gravity
467,-0.16231960297925233,-0.1507152898943203,gravity
468,-0.12327707485393466,-0.10891721313042642,gravity
469,-0.08290584795498107,-0.06721580524596353,gravity
470,-0.03399873802539659,-0.01640200211081678,gravity
471,0.00497642600125769,0.020041392083635104,gravity
472,0.04025895340118131,0.05092129892907403,gravity
473,0.05838531604151779,0.06360889601663403,gravity
474,0.05250295905823559,0.054019343177078745,gravity
475,0.039433549617558995,0.03961877354600139,gravity
476,0.023386956735955696,0.019505459816069635,gravity
477,-0.00954557021059667,-0.016196290735387614,gravity
478,-0.04839529763973987,-0.05576556981512034,gravity
479,-0.06934320942409113,-0.07615496986470704,gravity
480,-0.08208276707131267,-0.08663619644813389,gravity
481,-0.09145644268532006,-0.0947424620016999,gravity
482,-0.11647407518891988,-0.11711860086135253,gravity
483,-0.16050541811524935,-0.156438860907671,gravity
484,-0.17307153256591237,-0.1643920029562183,gravity
485,-0.16916364054345284,-0.15765766213953705,gravity
486,-0.14572403140854187,-0.13317800846346586,gravity
487,-0.11331260835164973,-0.09924568508111364,gravity
488,-0.09073634369960826,-0.07857478525462386,gravity
489,-0.07524879540691241,-0.07019784683865105,gravity
490,-0.06719065546680213,-0.07329202433147852,gravity
491,-0.07210591176927354,-0.08973346734510315,gravity
492,-0.06101329018937349,-0.0866686771916227,gravity
493,-0.0379631539467346,-0.06586476098703586,gravity
494,-0.026204634380047297,-0.06085421962836823,gravity
495,-0.020488751893461915,-0.058996630441222116,gravity
496,-0.005475075191363486,-0.041423001511701606,gravity
497,0.011496031871895584,-0.022590357096471735,gravity
498,0.011129013679177966,-0.018243350926218486,gravity
499,0.01133265457513732,-0.00979835761912625,gravity
500,0.00900123732139733,-0.0016905453634893433,gravity
501,0.026543777773318015,0.024473466867787633,gravity
