dim,icc,SEM,MDC,stream
219,0.47124568,0.0021757996,0.006031008714073127,gravity
220,0.4735963,0.0021757514,0.006030875121734238,gravity
221,0.47577816,0.0021758946,0.006031272026509199,gravity
222,0.47776535,0.0021769258,0.006034130386262537,gravity
223,0.47962442,0.0021768324,0.00603387159144179,gravity
224,0.48135573,0.0021756224,0.006030517584749964,gravity
225,0.48288926,0.0021753167,0.006029670209189762,gravity
226,0.484246,0.0021752645,0.00602952564549937,gravity
227,0.48551527,0.0021728652,0.0060228750703677034,gravity
228,0.48658347,0.0021713863,0.006018775657147291,gravity
229,0.4874485,0.0021708296,0.006017232568827076,gravity
230,0.48822513,0.0021680305,0.006009473887193607,gravity
231,0.48882023,0.00216553,0.006002543219911805,gravity
232,0.48920822,0.0021639674,0.005998211472188977,gravity
233,0.4894622,0.0021614905,0.005991345987642575,gravity
234,0.48958158,0.0021581042,0.005981959673744957,gravity
235,0.48949057,0.0021556655,0.005975200030471878,gravity
236,0.48921528,0.002153573,0.0059694000577685015,gravity
237,0.48886338,0.0021494117,0.00595786529509715,gravity
238,0.48829862,0.0021462028,0.005948970755896313,gravity
239,0.48751956,0.0021439514,0.005942729993011963,gravity
240,0.4866782,0.0021396915,0.005930922237300273,gravity
241,0.4856528,0.0021357932,0.005920116746817061,gravity
242,0.4844117,0.0021328514,0.005911962451155867,gravity
243,0.48305875,0.0021291168,0.005901610658325985,gravity
244,0.48159507,0.0021245806,0.005889036844129938,gravity
245,0.47991586,0.0021209961,0.005879101317283552,gravity
246,0.47806087,0.0021177896,0.005870213231818893,gravity
247,0.47619116,0.002112642,0.005855944666502443,gravity
248,0.47410798,0.002108437,0.005844289218964558,gravity
249,0.47181138,0.0021051774,0.005835253988315035,gravity
250,0.46953228,0.0020999946,0.005820887971582294,gravity
251,0.4670895,0.0020951685,0.005807510667232057,gravity
252,0.46443796,0.0020912746,0.005796717438847584,gravity
253,0.46173635,0.0020866038,0.005783770598700436,gravity
