dim,SRM,abs_SRM,stream
731,-0.1072775,0.1072775,gravity
732,-0.104020454,0.104020454,gravity
733,-0.100693,0.100693,gravity
734,-0.09729387,0.09729387,gravity
735,-0.09378391,0.09378391,gravity
736,-0.090176925,0.090176925,gravity
737,-0.08653348,0.08653348,gravity
738,-0.08277655,0.08277655,gravity
739,-0.07890523,0.07890523,gravity
740,-0.07501076,0.07501076,gravity
741,-0.07102059,0.07102059,gravity
742,-0.06691692,0.06691692,gravity
743,-0.062763706,0.062763706,gravity
744,-0.058562733,0.058562733,gravity
745,-0.054252148,0.054252148,gravity
746,-0.04985777,0.04985777,gravity
747,-0.045478214,0.045478214,gravity
748,-0.04099627,0.04099627,gravity
749,-0.036414873,0.036414873,gravity
750,-0.031871267,0.031871267,gravity
751,-0.027262488,0.027262488,gravity
752,-0.022566099,0.022566099,gravity
753,-0.017874777,0.017874777,gravity
754,-0.01319235,0.01319235,gravity
755,-0.008437346,0.008437346,gravity
756,-0.003646932,0.003646932,gravity
757,0.0010497272,0.0010497272,gravity
758,0.005802288,0.005802288,gravity
759,0.010602791,0.010602791,gravity
760,0.015283758,0.015283758,gravity
761,0.019969538,0.019969538,gravity
762,0.024685055,0.024685055,gravity
763,0.02932283,0.02932283,gravity
764,0.03387958,0.03387958,gravity
765,0.038446967,0.038446967,gravity
766,0.042983674,0.042983674,gravity
767,0.047352526,0.047352526,gravity
768,0.05171502,0.05171502,gravity
769,0.05606308,0.05606308,gravity
770,0.060226332,0.060226332,gravity
771,0.06433491,0.06433491,gravity
772,0.06841446,0.06841446,gravity
773,0.07236185,0.07236185,gravity
774,0.076177314,0.076177314,gravity
775,0.079951935,0.079951935,gravity
776,0.08364866,0.08364866,gravity
777,0.08714297,0.08714297,gravity
778,0.090587676,0.090587676,gravity
779,0.093977146,0.093977146,gravity
780,0.09716258,0.09716258,gravity
781,0.10026249,0.10026249,gravity
782,0.10330218,0.10330218,gravity
783,0.106195554,0.106195554,gravity
784,0.10894586,0.10894586,gravity
785,0.11163298,0.11163298,gravity
786,0.11422823,0.11422823,gravity
787,0.11663157,0.11663157,gravity
788,0.11897084,0.11897084,gravity
789,0.121243946,0.121243946,gravity
790,0.12333306,0.12333306,gravity
791,0.12533543,0.12533543,gravity
792,0.12727271,0.12727271,gravity
793,0.12907982,0.12907982,gravity
794,0.13076025,0.13076025,gravity
795,0.1323779,0.1323779,gravity
796,0.1339126,0.1339126,gravity
797,0.13528879,0.13528879,gravity
798,0.13660511,0.13660511,gravity
799,0.13786092,0.13786092,gravity
800,0.13897027,0.13897027,gravity
801,0.14000529,0.14000529,gravity
802,0.140983,0.140983,gravity
803,0.14185758,0.14185758,gravity
804,0.1426315,0.1426315,gravity
805,0.14335161,0.14335161,gravity
806,0.1440043,0.1440043,gravity
807,0.14453748,0.14453748,gravity
808,0.14501995,0.14501995,gravity
809,0.14545143,0.14545143,gravity
810,0.14577541,0.14577541,gravity
811,0.1460395,0.1460395,gravity
812,0.14625593,0.14625593,gravity
813,0.14639543,0.14639543,gravity
814,0.14645976,0.14645976,gravity
815,0.14647888,0.14647888,gravity
816,0.1464447,0.1464447,gravity
817,0.14632668,0.14632668,gravity
818,0.14616515,0.14616515,gravity
819,0.14596067,0.14596067,gravity
820,0.14568272,0.14568272,gravity
821,0.1453563,0.1453563,gravity
822,0.14498873,0.14498873,gravity
823,0.14456642,0.14456642,gravity
824,0.14409001,0.14409001,gravity
825,0.14357272,0.14357272,gravity
826,0.1430131,0.1430131,gravity
827,0.14239924,0.14239924,gravity
828,0.1417454,0.1417454,gravity
829,0.14105257,0.14105257,gravity
830,0.14031427,0.14031427,gravity
831,0.13953532,0.13953532,gravity
832,0.13871726,0.13871726,gravity
833,0.13786137,0.13786137,gravity
834,0.13696711,0.13696711,gravity
835,0.13603322,0.13603322,gravity
836,0.13506252,0.13506252,gravity
837,0.13406172,0.13406172,gravity
838,0.13302073,0.13302073,gravity
839,0.13194041,0.13194041,gravity
840,0.13083674,0.13083674,gravity
841,0.12969553,0.12969553,gravity
842,0.12851375,0.12851375,gravity
843,0.12730597,0.12730597,gravity
844,0.12607023,0.12607023,gravity
845,0.124792546,0.124792546,gravity
846,0.12347975,0.12347975,gravity
847,0.12215368,0.12215368,gravity
848,0.12078426,0.12078426,gravity
849,0.11937184,0.11937184,gravity
850,0.11795169,0.11795169,gravity
851,0.11649331,0.11649331,gravity
852,0.11498982,0.11498982,gravity
853,0.113466166,0.113466166,gravity
854,0.11192038,0.11192038,gravity
855,0.11032703,0.11032703,gravity
856,0.10869611,0.10869611,gravity
857,0.10706316,0.10706316,gravity
858,0.105380185,0.105380185,gravity
859,0.10364757,0.10364757,gravity
860,0.10191634,0.10191634,gravity
861,0.10014277,0.10014277,gravity
862,0.09831687,0.09831687,gravity
863,0.09647196,0.09647196,gravity
864,0.09460582,0.09460582,gravity
865,0.09268425,0.09268425,gravity
866,0.09072005,0.09072005,gravity
867,0.08875807,0.08875807,gravity
868,0.0867383,0.0867383,gravity
869,0.084660895,0.084660895,gravity
870,0.08258775,0.08258775,gravity
871,0.08046647,0.08046647,gravity
872,0.07828472,0.07828472,gravity
873,0.07608256,0.07608256,gravity
874,0.07385637,0.07385637,gravity
875,0.07156768,0.07156768,gravity
876,0.06923116,0.06923116,gravity
877,0.06689786,0.06689786,gravity
878,0.06450041,0.06450041,gravity
879,0.062040057,0.062040057,gravity
880,0.05958487,0.05958487,gravity
881,0.05707852,0.05707852,gravity
882,0.054508433,0.054508433,gravity
883,0.051918115,0.051918115,gravity
884,0.049304865,0.049304865,gravity
885,0.04662923,0.04662923,gravity
886,0.043907583,0.043907583,gravity
887,0.04119431,0.04119431,gravity
888,0.03842078,0.03842078,gravity
889,0.03559068,0.03559068,gravity
890,0.032774374,0.032774374,gravity
891,0.029916206,0.029916206,gravity
892,0.027006447,0.027006447,gravity
893,0.024090003,0.024090003,gravity
894,0.021166598,0.021166598,gravity
895,0.018198745,0.018198745,gravity
896,0.015205396,0.015205396,gravity
897,0.012241767,0.012241767,gravity
898,0.009243375,0.009243375,gravity
899,0.0062166103,0.0062166103,gravity
900,0.0032313033,0.0032313033,gravity
901,0.00023589793,0.00023589793,gravity
902,-0.0027758463,0.0027758463,gravity
903,-0.0057596774,0.0057596774,gravity
904,-0.008714324,0.008714324,gravity
905,-0.011672129,0.011672129,gravity
906,-0.014614262,0.014614262,gravity
907,-0.017488243,0.017488243,gravity
908,-0.020352148,0.020352148,gravity
909,-0.023199923,0.023199923,gravity
910,-0.025966505,0.025966505,gravity
911,-0.028698333,0.028698333,gravity
912,-0.031401936,0.031401936,gravity
913,-0.034037024,0.034037024,gravity
914,-0.036603235,0.036603235,gravity
915,-0.039130904,0.039130904,gravity
916,-0.041604433,0.041604433,gravity
917,-0.043978307,0.043978307,gravity
918,-0.046306204,0.046306204,gravity
919,-0.048584267,0.048584267,gravity
920,-0.05075844,0.05075844,gravity
921,-0.05287118,0.05287118,gravity
922,-0.054930467,0.054930467,gravity
923,-0.05690501,0.05690501,gravity
924,-0.058796138,0.058796138,gravity
925,-0.060633175,0.060633175,gravity
926,-0.062404823,0.062404823,gravity
927,-0.064076066,0.064076066,gravity
928,-0.06569445,0.06569445,gravity
929,-0.067258574,0.067258574,gravity
930,-0.06872688,0.06872688,gravity
931,-0.07013652,0.07013652,gravity
932,-0.07149518,0.07149518,gravity
933,-0.07278097,0.07278097,gravity
934,-0.0739962,0.0739962,gravity
935,-0.07516551,0.07516551,gravity
936,-0.076281786,0.076281786,gravity
937,-0.07732004,0.07732004,gravity
938,-0.078317255,0.078317255,gravity
939,-0.07927361,0.07927361,gravity
940,-0.080160014,0.080160014,gravity
941,-0.08100361,0.08100361,gravity
942,-0.081811674,0.081811674,gravity
943,-0.082568824,0.082568824,gravity
944,-0.08327771,0.08327771,gravity
945,-0.08395614,0.08395614,gravity
946,-0.08459964,0.08459964,gravity
947,-0.08519152,0.08519152,gravity
948,-0.08575724,0.08575724,gravity
949,-0.08629753,0.08629753,gravity
950,-0.08679341,0.08679341,gravity
951,-0.08726262,0.08726262,gravity
952,-0.08771067,0.08771067,gravity
953,-0.08812732,0.08812732,gravity
954,-0.08851485,0.08851485,gravity
955,-0.08888429,0.08888429,gravity
956,-0.08923336,0.08923336,gravity
957,-0.08955202,0.08955202,gravity
958,-0.089855514,0.089855514,gravity
959,-0.09014433,0.09014433,gravity
960,-0.09040782,0.09040782,gravity
961,-0.090656154,0.090656154,gravity
962,-0.090892546,0.090892546,gravity
963,-0.09111142,0.09111142,gravity
964,-0.091314234,0.091314234,gravity
965,-0.09150678,0.09150678,gravity
966,-0.09168849,0.09168849,gravity
967,-0.091853544,0.091853544,gravity
968,-0.09201032,0.09201032,gravity
969,-0.09215934,0.09215934,gravity
970,-0.09229494,0.09229494,gravity
971,-0.092422366,0.092422366,gravity
972,-0.09254352,0.09254352,gravity
973,-0.09265539,0.09265539,gravity
974,-0.09275917,0.09275917,gravity
975,-0.0928576,0.0928576,gravity
976,-0.09295007,0.09295007,gravity
977,-0.0930346,0.0930346,gravity
978,-0.093114756,0.093114756,gravity
979,-0.09319101,0.09319101,gravity
980,-0.09326044,0.09326044,gravity
981,-0.09332586,0.09332586,gravity
982,-0.09338811,0.09338811,gravity
983,-0.09344596,0.09344596,gravity
984,-0.09350007,0.09350007,gravity
985,-0.093551226,0.093551226,gravity
986,-0.09359951,0.09359951,gravity
987,-0.09364441,0.09364441,gravity
988,-0.09368694,0.09368694,gravity
989,-0.09372736,0.09372736,gravity
990,-0.09376505,0.09376505,gravity
991,-0.09380076,0.09380076,gravity
992,-0.093834564,0.093834564,gravity
993,-0.09386671,0.09386671,gravity
994,-0.09389702,0.09389702,gravity
995,-0.0939261,0.0939261,gravity
996,-0.09395355,0.09395355,gravity
997,-0.09397967,0.09397967,gravity
998,-0.09400474,0.09400474,gravity
999,-0.09402878,0.09402878,gravity
1000,-0.094051465,0.094051465,gravity
1001,-0.09407333,0.09407333,gravity
1002,-0.09409437,0.09409437,gravity
1003,-0.09411441,0.09411441,gravity
1004,-0.094133675,0.094133675,gravity
1005,-0.09415226,0.09415226,gravity
1006,-0.09417026,0.09417026,gravity
1007,-0.09418735,0.09418735,gravity
1008,-0.09420384,0.09420384,gravity
1009,-0.09422011,0.09422011,gravity
1010,-0.09423528,0.09423528,gravity
1011,-0.094250195,0.094250195,gravity
1012,-0.09426483,0.09426483,gravity
1013,-0.09427868,0.09427868,gravity
1014,-0.094291866,0.094291866,gravity
1015,-0.09430497,0.09430497,gravity
1016,-0.09431759,0.09431759,gravity
1017,-0.0943294,0.0943294,gravity
1018,-0.09434119,0.09434119,gravity
1019,-0.0943525,0.0943525,gravity
1020,-0.09436329,0.09436329,gravity
1021,-0.09437359,0.09437359,gravity
1022,-0.094383866,0.094383866,gravity
1023,-0.09439354,0.09439354,gravity
1024,-0.09440262,0.09440262,gravity
1025,-0.09441159,0.09441159,gravity
1026,-0.09441913,0.09441913,gravity
1027,-0.09441913,0.09441913,gravity
