dim,stream,icc,rho_arat,rho_fma,cohens_d,abs_d,abs_rho
53,acc_mean,0.9769347,-0.6259340416802086,-0.6030297501030089,1.2404474020004272,1.2404474020004272,0.6259340416802086
95,acc_std,0.8380499,-0.6214229699697172,-0.613887598640699,1.043027639389038,1.043027639389038,0.6214229699697172
88,acc_std,0.9622381,0.6183141555314023,0.6057689594705656,-1.3735363483428955,1.3735363483428955,0.6183141555314023
124,acc_std,0.9423967,0.6143690971096804,0.5908216306574267,-0.915230929851532,0.915230929851532,0.6143690971096804
34,acc_mean,0.967562,0.612649376843803,0.5892061003443757,-1.1574945449829102,1.1574945449829102,0.612649376843803
6,acc_mean,0.96563107,-0.6074824730463249,-0.5904597023728371,1.23199462890625,1.23199462890625,0.6074824730463249
15,acc_mean,0.9600412,0.60346850192597,0.6067526619876555,-1.2487175464630127,1.2487175464630127,0.60346850192597
74,acc_std,0.9559789,0.5983364416278004,0.5794054226721431,-1.2912564277648926,1.2912564277648926,0.5983364416278004
38,acc_mean,0.9835597,-0.5982899836287223,-0.6004722782287824,1.242038607597351,1.242038607597351,0.5982899836287223
102,acc_std,0.9130128,-0.5962884181684374,-0.6025417655996411,0.955601155757904,0.955601155757904,0.5962884181684374
108,acc_std,0.9310064,0.5927173466392947,0.5759168361512371,-1.2374356985092163,1.2374356985092163,0.5927173466392947
39,acc_mean,0.9879922,0.5862263898680883,0.5891519657718943,-1.268734335899353,1.268734335899353,0.5862263898680883
76,acc_std,0.96743065,0.5840815789106456,0.5736493709153037,-1.23600435256958,1.23600435256958,0.5840815789106456
52,acc_mean,0.9677904,-0.5837432098173596,-0.5886717147788811,1.1882834434509277,1.1882834434509277,0.5837432098173596
57,acc_mean,0.9639316,-0.580991347671962,-0.5595496348370156,0.9924565553665161,0.9924565553665161,0.580991347671962
9,acc_mean,0.95355326,0.5782007705273327,0.5609138260635459,-0.8340221643447876,0.8340221643447876,0.5782007705273327
106,acc_std,0.950782,0.5754945920810287,0.5501619266177122,-1.0433287620544434,1.0433287620544434,0.5754945920810287
29,acc_mean,0.973608,0.568382646722144,0.5768262969689241,-1.1521998643875122,1.1521998643875122,0.568382646722144
103,acc_std,0.9742042,0.5624476373399065,0.5636290615490037,-1.166330099105835,1.166330099105835,0.5624476373399065
112,acc_std,0.9455483,0.5467982603504218,0.5236205190811366,-0.9995744824409485,0.9995744824409485,0.5467982603504218
89,acc_std,0.8313738,-0.5437026090118457,-0.5619477963979399,0.9389132261276245,0.9389132261276245,0.5437026090118457
62,acc_mean,0.97711307,0.5387625751098659,0.5456115291251361,-1.3039368391036987,1.3039368391036987,0.5387625751098659
42,acc_mean,0.97217524,0.535653760671551,0.5434817203735123,-1.0714675188064575,1.0714675188064575,0.535653760671551
97,acc_std,0.9491516,-0.533742014009484,-0.5492617460124508,0.9560433030128479,0.9560433030128479,0.533742014009484
105,acc_std,0.9225651,0.5322994931381064,0.5022621101841336,-0.951326310634613,0.951326310634613,0.5322994931381064
91,acc_std,0.89859414,0.520468963672848,0.5082927015585572,-0.8794414401054382,0.8794414401054382,0.520468963672848
69,acc_std,0.98578537,0.514920329982944,0.5126196006018887,-1.2775253057479858,1.2775253057479858,0.514920329982944
