dim,stream,icc,rho_arat,rho_fma,cohens_d,abs_d,abs_rho
157,gravity,0.32749975,-0.024599510511896187,-0.017583682492981336,-0.543979823589325,0.543979823589325,0.024599510511896187
158,gravity,0.3222226,-0.019515456812774046,-0.013109846752914616,-0.5558494329452515,0.5558494329452515,0.019515456812774046
159,gravity,0.31676996,-0.01669081046882072,-0.010533041102801857,-0.5673937201499939,0.5673937201499939,0.01669081046882072
160,gravity,0.3115851,-0.012991979442212972,-0.007850286360832721,-0.5781512260437012,0.5781512260437012,0.012991979442212972
161,gravity,0.30643207,-0.008195965337375547,-0.003039269569310668,-0.5883166193962097,0.5883166193962097,0.008195965337375547
162,gravity,0.30128956,-0.006099160978980367,-0.0007447370471364309,-0.5978235006332397,0.5978235006332397,0.006099160978980367
163,gravity,0.29648075,-0.003044547539590048,0.0020246330108028825,-0.6063774228096008,0.6063774228096008,0.003044547539590048
164,gravity,0.29208452,0.0008827019824854156,0.005735944629917868,-0.6139111518859863,0.6139111518859863,0.0008827019824854156
165,gravity,0.28790984,0.007006640560974145,0.011228283683669614,-0.6204710602760315,0.6204710602760315,0.007006640560974145
166,gravity,0.28410956,0.011856081364751478,0.015437633369613119,-0.6259040236473083,0.6259040236473083,0.011856081364751478
167,gravity,0.28109437,0.011029128981159876,0.013041018510759743,-0.630059003829956,0.630059003829956,0.011029128981159876
168,gravity,0.27847847,0.014421337213851637,0.015012290300116714,-0.6330242156982422,0.6330242156982422,0.014421337213851637
169,gravity,0.27630827,0.01920496251893488,0.01860682591287905,-0.6347215175628662,0.6347215175628662,0.01920496251893488
170,gravity,0.27503034,0.027984750044726222,0.02645247216749908,-0.6351504921913147,0.6351504921913147,0.027984750044726222
171,gravity,0.27432826,0.03337310363781044,0.030429043191772732,-0.6343355774879456,0.6343355774879456,0.03337310363781044
172,gravity,0.2741342,0.036296086079812585,0.032599839548275285,-0.6322579383850098,0.6322579383850098,0.036296086079812585
173,gravity,0.27467215,0.042571787455290035,0.03884696921262429,-0.6290339827537537,0.6290339827537537,0.042571787455290035
174,gravity,0.2759202,0.04978439181217744,0.046203084261805735,-0.6247572302818298,0.6247572302818298,0.04978439181217744
175,gravity,0.27763885,0.055909878990635445,0.05302713379859895,-0.6193742752075195,0.6193742752075195,0.055909878990635445
176,gravity,0.27986908,0.060136782606765166,0.05682196732954232,-0.6129910945892334,0.6129910945892334,0.060136782606765166
177,gravity,0.28282458,0.06721853026624904,0.06451139667500186,-0.6059415340423584,0.6059415340423584,0.06721853026624904
178,gravity,0.28614616,0.0708647088939015,0.06911670209109473,-0.5980226993560791,0.5980226993560791,0.0708647088939015
179,gravity,0.28979516,0.0765658796807788,0.07486966044379245,-0.5893049240112305,0.5893049240112305,0.0765658796807788
180,gravity,0.29400188,0.08172968627831849,0.08005652583854225,-0.5802404284477234,0.5802404284477234,0.08172968627831849
181,gravity,0.29850003,0.08561512360122359,0.08452340141928993,-0.5706261992454529,0.5706261992454529,0.08561512360122359
182,gravity,0.3031926,0.08712113707134125,0.08731674535932814,-0.5604663491249084,0.5604663491249084,0.08712113707134125
183,gravity,0.30818236,0.09171583318017322,0.09340611141244573,-0.5500679016113281,0.5500679016113281,0.09171583318017322
184,gravity,0.31343108,0.096936937976576,0.09886596972270865,-0.5395031571388245,0.5395031571388245,0.096936937976576
185,gravity,0.31875613,0.09892379173715282,0.10155955137917408,-0.5285916924476624,0.5285916924476624,0.09892379173715282
186,gravity,0.3241652,0.1022269554716114,0.10561964431527612,-0.5174789428710938,0.5174789428710938,0.1022269554716114
187,gravity,0.32980558,0.1043198883300834,0.10772393248273014,-0.5065163969993591,0.5065163969993591,0.1043198883300834
188,gravity,0.33543134,0.10363463284368024,0.10696218171281385,-0.4953608512878418,0.4953608512878418,0.10363463284368024
189,gravity,0.3410141,0.10515380941353672,0.10902857567953093,-0.4840569496154785,0.4840569496154785,0.10515380941353672
190,gravity,0.34673563,0.10659013588503712,0.11071989439405572,-0.47300204634666443,0.47300204634666443,0.10659013588503712
191,gravity,0.35241917,0.10579570410080026,0.11105862214758194,-0.4619213938713074,0.4619213938713074,0.10579570410080026
192,gravity,0.358003,0.10271166726199375,0.10864112681077148,-0.45078080892562866,0.45078080892562866,0.10271166726199375
193,gravity,0.3635851,0.10010692211367714,0.10589031717768291,-0.43980100750923157,0.43980100750923157,0.10010692211367714
194,gravity,0.36916012,0.10271863596185546,0.10798687183478245,-0.4289821684360504,0.4289821684360504,0.10271863596185546
195,gravity,0.3745995,0.10576240920146089,0.11073690811683558,-0.4181496500968933,0.4181496500968933,0.10576240920146089
196,gravity,0.37992662,0.10573840590193716,0.11111353007109875,-0.40738728642463684,0.40738728642463684,0.10573840590193716
197,gravity,0.3852842,0.10523511091192354,0.1114491644204832,-0.3969111442565918,0.3969111442565918,0.10523511091192354
198,gravity,0.39048508,0.10565710440355035,0.11193018876453185,-0.38644927740097046,0.38644927740097046,0.10565710440355035
199,gravity,0.39551964,0.10615188209373295,0.1117360776546344,-0.3760199248790741,0.3760199248790741,0.10615188209373295
200,gravity,0.4005563,0.10492848811800756,0.11080109625277777,-0.3658587634563446,0.3658587634563446,0.10492848811800756
201,gravity,0.4054585,0.1062633812915206,0.11193173546660275,-0.355768620967865,0.355768620967865,0.1062633812915206
202,gravity,0.410185,0.10507328221513455,0.11118390501532452,-0.3457164764404297,0.3457164764404297,0.10507328221513455
203,gravity,0.4148288,0.10580422140063124,0.11240579965133238,-0.33582624793052673,0.33582624793052673,0.10580422140063124
204,gravity,0.4193934,0.10316618135297527,0.1097771794818446,-0.32607895135879517,0.32607895135879517,0.10316618135297527
205,gravity,0.4237775,0.10158273788439397,0.10832095948209601,-0.3163677453994751,0.3163677453994751,0.10158273788439397
206,gravity,0.4280075,0.10052736700533466,0.10729549600909194,-0.3067339360713959,0.3067339360713959,0.10052736700533466
207,gravity,0.43220744,0.09893385763695309,0.105643618197375,-0.2972809672355652,0.2972809672355652,0.09893385763695309
208,gravity,0.43622485,0.09704843717436364,0.10384557703995838,-0.28785958886146545,0.28785958886146545,0.09704843717436364
209,gravity,0.44005597,0.09407202803342157,0.10007935749732659,-0.27847644686698914,0.27847644686698914,0.09407202803342157
210,gravity,0.44384265,0.09365932614161042,0.09892010429519002,-0.2692420184612274,0.2692420184612274,0.09365932614161042
211,gravity,0.44747376,0.09124583308949898,0.09585531414170957,-0.26005133986473083,0.26005133986473083,0.09124583308949898
212,gravity,0.45091757,0.09022453140976366,0.09459784535807111,-0.2508889436721802,0.2508889436721802,0.09022453140976366
213,gravity,0.45425206,0.08937125282669443,0.09408898037674632,-0.2418070137500763,0.2418070137500763,0.08937125282669443
214,gravity,0.45747972,0.0860309226929733,0.0905284722095437,-0.23278890550136566,0.23278890550136566,0.0860309226929733
215,gravity,0.46051905,0.0846542173202899,0.08884643370744429,-0.22378891706466675,0.22378891706466675,0.0846542173202899
216,gravity,0.4633928,0.08221517236868546,0.08639413757403866,-0.21482262015342712,0.21482262015342712,0.08221517236868546
217,gravity,0.4662011,0.08125349178776715,0.08459145631040936,-0.2059229463338852,0.2059229463338852,0.08125349178776715
218,gravity,0.46881938,0.07996892811325547,0.08281738903509163,-0.19702713191509247,0.19702713191509247,0.07996892811325547
219,gravity,0.47124568,0.07641721408372863,0.07876657631141495,-0.18814516067504883,0.18814516067504883,0.07641721408372863
220,gravity,0.4735963,0.07672306257766,0.07862427972089252,-0.1793036311864853,0.1793036311864853,0.07672306257766
221,gravity,0.47577816,0.07538429790422377,0.07641017570640489,-0.17046289145946503,0.17046289145946503,0.07538429790422377
222,gravity,0.47776535,0.07437151352431944,0.07583634923810247,-0.16162236034870148,0.16162236034870148,0.07437151352431944
223,gravity,0.47962442,0.07520930610769595,0.07580232179254276,-0.1527940183877945,0.1527940183877945,0.07520930610769595
224,gravity,0.48135573,0.07291118375329533,0.07293937625931424,-0.14396017789840698,0.14396017789840698,0.07291118375329533
225,gravity,0.48288926,0.07288021175390988,0.07227274766675805,-0.13511595129966736,0.13511595129966736,0.07288021175390988
226,gravity,0.484246,0.0728252364550007,0.07136792695528388,-0.12626634538173676,0.12626634538173676,0.0728252364550007
227,gravity,0.48551527,0.07234284756457227,0.07002152280256892,-0.11739840358495712,0.11739840358495712,0.07234284756457227
228,gravity,0.48658347,0.07417174412828327,0.0716594802956478,-0.1085086464881897,0.1085086464881897,0.07417174412828327
229,gravity,0.4874485,0.07388912463389101,0.07114365515500397,-0.09960264712572098,0.09960264712572098,0.07388912463389101
230,gravity,0.48822513,0.07468355641812789,0.07123568392822227,-0.09066621959209442,0.09066621959209442,0.07468355641812789
231,gravity,0.48882023,0.07488642301410262,0.07099981186241064,-0.08169443905353546,0.08169443905353546,0.07488642301410262
232,gravity,0.48920822,0.07600064069199428,0.07193169986012549,-0.0726969987154007,0.0726969987154007,0.07600064069199428
233,gravity,0.4894622,0.0754810854023033,0.07100522531965876,-0.06366366893053055,0.06366366893053055,0.0754810854023033
