dim,stream,icc,rho_arat,rho_fma,cohens_d,abs_d,abs_rho
137,gravity,0.14839089,0.10676512768156494,0.1322546273271409,-0.6620576977729797,0.6620576977729797,0.10676512768156494
138,gravity,0.10150927,0.11566957750488273,0.13971514476610783,-0.6987203359603882,0.6987203359603882,0.11566957750488273
139,gravity,0.05525367,0.12593292380123727,0.1483650760975938,-0.7284134030342102,0.7284134030342102,0.12593292380123727
140,gravity,0.013936107,0.11461575522579266,0.13586849671578946,-0.7471705675125122,0.7471705675125122,0.11461575522579266
141,gravity,-0.018377015,0.10820455135300387,0.12873974687102974,-0.751717209815979,0.751717209815979,0.10820455135300387
142,gravity,-0.039064404,0.098970249736231,0.11991581155656797,-0.7407386302947998,0.7407386302947998,0.098970249736231
143,gravity,-0.04753484,0.09708095777371835,0.11702811879020512,-0.7154520153999329,0.7154520153999329,0.09708095777371835
144,gravity,-0.045015123,0.10754717066604762,0.12660993811940593,-0.6790878772735596,0.6790878772735596,0.10754717066604762
145,gravity,-0.03381071,0.10117777899242916,0.1186049815514836,-0.6356940269470215,0.6356940269470215,0.10117777899242916
146,gravity,-0.01651016,0.09596131999593421,0.1105536239214344,-0.5889855027198792,0.5889855027198792,0.09596131999593421
147,gravity,0.0045604478,0.08562751240097778,0.09944366294618832,-0.5417551398277283,0.5417551398277283,0.08562751240097778
148,gravity,0.027497236,0.07671222237787508,0.08970253330368523,-0.4959082007408142,0.4959082007408142,0.07671222237787508
149,gravity,0.05101256,0.07106989838983013,0.08273850722947594,-0.4523570239543915,0.4523570239543915,0.07106989838983013
150,gravity,0.07433974,0.06992393441256838,0.07894599375163891,-0.41133901476860046,0.41133901476860046,0.06992393441256838
151,gravity,0.09695424,0.07305210635049915,0.08051434965152747,-0.37288591265678406,0.37288591265678406,0.07305210635049915
152,gravity,0.1185542,0.07202538457087136,0.07829637888186258,-0.33683279156684875,0.33683279156684875,0.07202538457087136
153,gravity,0.13898115,0.07066881099778852,0.07678679766066807,-0.302920401096344,0.302920401096344,0.07066881099778852
154,gravity,0.15816356,0.06944464272207848,0.07624081182964179,-0.27085286378860474,0.27085286378860474,0.06944464272207848
155,gravity,0.17607696,0.06580388419431847,0.07266715669483655,-0.24033044278621674,0.24033044278621674,0.06580388419431847
156,gravity,0.19271801,0.06011355360722608,0.06736196859166321,-0.21106615662574768,0.21106615662574768,0.06011355360722608
157,gravity,0.20808803,0.06197187357035326,0.06939510846385602,-0.18279659748077393,0.18279659748077393,0.06197187357035326
