dim,icc
652,0.05446276068687439
653,0.06414168328046799
654,0.05958498641848564
655,0.047081656754016876
656,0.03287939727306366
657,0.02207840606570244
658,0.018764924257993698
659,0.02221430465579033
660,0.027723854407668114
661,0.03080594912171364
662,0.02645854465663433
663,0.009321624413132668
664,-0.024519793689250946
665,-0.07291426509618759
666,-0.12499234080314636
667,-0.1669619381427765
668,-0.18944700062274933
669,-0.1881219744682312
670,-0.1605631411075592
671,-0.10492715239524841
672,-0.02577224187552929
673,0.05789666250348091
674,0.11455732583999634
675,0.12104343622922897
676,0.0804121345281601
677,0.013968485407531261
678,-0.05575083941221237
679,-0.11423113197088242
680,-0.15566682815551758
681,-0.18004678189754486
682,-0.19103455543518066
683,-0.19212304055690765
684,-0.18366804718971252
685,-0.1624230444431305
686,-0.1234063059091568
687,-0.06405827403068542
688,0.009405113756656647
689,0.0814904272556305
690,0.13628838956356049
691,0.16469083726406097
692,0.16582976281642914
693,0.14349590241909027
694,0.10511257499456406
695,0.06373737752437592
696,0.03592272102832794
697,0.030992470681667328
698,0.04453925043344498
699,0.06547097116708755
700,0.08522382378578186
701,0.0989588052034378
702,0.10366305708885193
703,0.09667827188968658
704,0.07568374276161194
705,0.040608689188957214
706,-0.0034489186946302652
707,-0.04679366946220398
708,-0.0821249857544899
709,-0.10964406281709671
710,-0.13372546434402466
711,-0.15907853841781616
712,-0.1885521113872528
713,-0.22239276766777039
714,-0.257621169090271
715,-0.2880643308162689
716,-0.30661624670028687
717,-0.30947044491767883
718,-0.29947030544281006
719,-0.2851264178752899
720,-0.2752339541912079
721,-0.27691319584846497
722,-0.29314157366752625
723,-0.31933829188346863
724,-0.33993130922317505
725,-0.33213773369789124
726,-0.28216952085494995
727,-0.20340034365653992
728,0.17663666605949402
729,0.1314203143119812
730,0.08498827368021011
731,0.0465209074318409
732,0.016580717638134956
733,-0.007995872758328915
734,-0.029771234840154648
735,-0.047617532312870026
736,-0.05685947462916374
737,-0.05355462804436684
738,-0.04053743556141853
739,-0.027248769998550415
740,-0.02103799395263195
741,-0.022556547075510025
742,-0.02788655273616314
743,-0.03213851898908615
744,-0.031789377331733704
745,-0.026187831535935402
746,-0.01851760782301426
747,-0.01513485237956047
748,-0.02301306650042534
749,-0.04386584833264351
750,-0.071988545358181
751,-0.09891633689403534
752,-0.11592686921358109
753,-0.11719610542058945
754,-0.10256683826446533
755,-0.07793497294187546
756,-0.05241914466023445
757,-0.03473195061087608
758,-0.031213941052556038
759,-0.04428081214427948
760,-0.07127347588539124
761,-0.10443688184022903
762,-0.1332501471042633
763,-0.1490088701248169
764,-0.14822088181972504
765,-0.1330285519361496
766,-0.10967659205198288
767,-0.0862409695982933
768,-0.07047011703252792
769,-0.0662461593747139
770,-0.07228536903858185
771,-0.08559245616197586
772,-0.10266640037298203
773,-0.1198190450668335
774,-0.13250795006752014
775,-0.13468420505523682
776,-0.11909585446119308
777,-0.07931320369243622
778,-0.013232139870524406
779,0.06649452447891235
780,0.13320408761501312
781,0.16244351863861084
782,0.14628762006759644
783,0.09539578855037689
784,0.029802171513438225
785,-0.029330190271139145
786,-0.06396468728780746
787,-0.06400812417268753
788,-0.03362342342734337
789,0.004384716972708702
790,0.026292098686099052
791,0.022913681343197823
792,-0.00019373471150174737
793,-0.02944459579885006
794,-0.05049803853034973
795,-0.05427601560950279
796,-0.04164155572652817
797,-0.023968836292624474
798,-0.016147783026099205
799,-0.023626530542969704
800,-0.03526382893323898
801,-0.03319311887025833
802,-0.009373081848025322
803,0.02981567196547985
804,0.07211899757385254
805,0.10780198127031326
806,0.13232411444187164
807,0.1459202915430069
808,0.15221740305423737
809,0.15744979679584503
810,0.16675136983394623
811,0.17890939116477966
812,0.1843930035829544
813,0.16915616393089294
814,0.12617236375808716
815,0.06619240343570709
816,0.012969383969902992
817,-0.014402497559785843
818,-0.011340970173478127
819,0.014052891172468662
820,0.049998629838228226
821,0.08667780458927155
822,0.1164402961730957
823,0.13434189558029175
824,0.1400953233242035
825,0.1384160965681076
826,0.13318419456481934
827,0.12071676552295685
828,0.04024878889322281
829,0.05520749092102051
830,0.0718701034784317
831,0.08472371101379395
832,0.0961519405245781
833,0.10947006940841675
834,0.12746763229370117
835,0.15059828758239746
836,0.17451591789722443
837,0.18799015879631042
838,0.17471550405025482
839,0.12372157722711563
840,0.04078264534473419
841,-0.05559845641255379
842,-0.14609399437904358
843,-0.21840383112430573
844,-0.26780861616134644
845,-0.29455775022506714
846,-0.3010428249835968
847,-0.2896050214767456
848,-0.2611128091812134
849,-0.21796230971813202
850,-0.16652339696884155
851,-0.11572643369436264
852,-0.07536492496728897
853,-0.05341644957661629
854,-0.05392010509967804
855,-0.07510911673307419
856,-0.1079116016626358
857,-0.13684681057929993
858,-0.14606617391109467
859,-0.12887105345726013
860,-0.09227079153060913
861,-0.05079098045825958
862,-0.01813649758696556
863,-0.0023171401116997004
864,-0.00448239641264081
865,-0.0198250412940979
866,-0.03965185582637787
867,-0.05442710965871811
868,-0.05749007686972618
869,-0.0481339693069458
870,-0.031454913318157196
871,-0.01451864279806614
872,-0.0026450231671333313
873,0.0018602664349600673
874,-0.00087450270075351
875,-0.009034107439219952
876,-0.01914804056286812
877,-0.02563590183854103
878,-0.0207419041544199
879,0.0004215681692585349
880,0.033480454236269
881,0.0668114647269249
882,0.08925175666809082
883,0.09669956564903259
884,0.09189270436763763
885,0.081123948097229
886,0.07164698839187622
887,0.07004190236330032
888,0.08074552565813065
889,0.10135482996702194
890,0.12083422392606735
891,0.12412679940462112
892,0.10051338374614716
893,0.05041756108403206
894,-0.01600734144449234
895,-0.08499735593795776
896,-0.14423701167106628
897,-0.18550120294094086
898,-0.2050791233778
899,-0.2048625648021698
900,-0.18969130516052246
901,-0.16243976354599
902,-0.12277787923812866
903,-0.06798627972602844
904,0.0032715233974158764
905,0.08615639060735703
906,0.16906563937664032
907,0.2403128296136856
908,0.2958628237247467
909,0.3409411311149597
910,0.3815121352672577
911,0.4186791181564331
912,0.44726431369781494
913,0.4574674963951111
914,0.4391050636768341
915,0.3866952955722809
916,0.3030649423599243
917,0.19981713593006134
918,0.09587495028972626
919,0.01122208684682846
920,-0.04163122549653053
921,-0.05784466862678528
922,-0.04150335118174553
923,-0.003105409909039736
924,0.04486535117030144
925,0.09191763401031494
926,0.13110190629959106
927,0.1570044755935669
928,0.1232195645570755
929,0.14796096086502075
930,0.17350134253501892
931,0.18971455097198486
932,0.19663313031196594
933,0.20042936503887177
934,0.2089875489473343
935,0.22515499591827393
936,0.24428856372833252
937,0.2575877904891968
938,0.256912499666214
939,0.23780561983585358
940,0.2021121084690094
941,0.15611632168293
942,0.10787993669509888
943,0.06445644050836563
944,0.029896818101406097
945,0.005333032459020615
946,-0.008435030467808247
947,-0.007424080744385719
948,0.017763890326023102
949,0.07573697715997696
950,0.16280977427959442
951,0.2624454200267792
952,0.3535362184047699
953,0.42318615317344666
954,0.47038692235946655
955,0.5009048581123352
956,0.5210199952125549
957,0.5334765315055847
958,0.5343274474143982
959,0.5093888640403748
960,0.43693166971206665
961,0.30621713399887085
962,0.1484077125787735
963,0.02442610077559948
964,-0.03274693712592125
965,-0.03168128803372383
966,0.004436635412275791
967,0.053270041942596436
968,0.09418154507875443
969,0.1085505336523056
970,0.08915974199771881
971,0.04225824028253555
972,-0.018513374030590057
973,-0.08036905527114868
974,-0.13411755859851837
975,-0.17236459255218506
976,-0.18803144991397858
977,-0.17481663823127747
978,-0.12670284509658813
979,-0.043024249374866486
980,0.0650147944688797
981,0.171001598238945
982,0.23559816181659698
983,0.23364144563674927
984,0.17699797451496124
985,0.09857156127691269
986,0.024562953040003777
987,-0.03336409106850624
988,-0.07142090052366257
989,-0.09165964275598526
990,-0.0978638157248497
991,-0.09209529310464859
992,-0.07690268754959106
993,-0.055869195610284805
994,-0.03356499224901199
995,-0.015102412551641464
996,-0.00572426849976182
997,-0.010366395115852356
998,-0.03331637382507324
999,-0.07425335794687271
1000,-0.12663644552230835
1001,-0.17854253947734833
1002,-0.21514128148555756
1003,-0.22517944872379303
1004,-0.20598363876342773
1005,-0.1633937656879425
1006,-0.10805104672908783
1007,-0.05109823867678642
1008,-0.0004944732645526528
1009,0.04064612090587616
1010,0.07370501756668091
1011,0.1019105538725853
1012,0.12721186876296997
1013,0.1486186385154724
1014,0.1622154712677002
1015,0.16331972181797028
1016,0.15104547142982483
1017,0.13277529180049896
1018,0.1230393722653389
1019,0.13295751810073853
1020,0.161381796002388
1021,0.1998133361339569
1022,0.23817551136016846
1023,0.26794084906578064
1024,0.2823537290096283
1025,0.27582356333732605
1026,0.24415329098701477
1027,0.19037871062755585
