dim,icc
514,0.31351691484451294
515,0.3129611909389496
516,0.31252968311309814
517,0.31256744265556335
518,0.31264135241508484
519,0.3127506375312805
520,0.313306987285614
521,0.31397998332977295
522,0.3146856725215912
523,0.3156593441963196
524,0.31690123677253723
525,0.3181721866130829
526,0.31954535841941833
527,0.32132488489151
528,0.32312899827957153
529,0.324953556060791
530,0.3271649181842804
531,0.3294684886932373
532,0.3317854702472687
533,0.3343265950679779
534,0.33709290623664856
535,0.33986473083496094
536,0.3427048623561859
537,0.3458949327468872
538,0.34908005595207214
539,0.35225242376327515
540,0.3557535707950592
541,0.35930776596069336
542,0.3628360331058502
543,0.36653634905815125
544,0.37041032314300537
545,0.3742445111274719
546,0.3780968487262726
547,0.38223859667778015
548,0.38632509112358093
549,0.3903443217277527
550,0.3946308195590973
551,0.3989124894142151
552,0.40310904383659363
553,0.4074152708053589
554,0.4118328392505646
555,0.41614630818367004
556,0.4204115867614746
557,0.4249037802219391
558,0.4292718768119812
559,0.4335020184516907
560,0.4379371702671051
561,0.4422968626022339
562,0.44649749994277954
563,0.4507409930229187
564,0.45502883195877075
565,0.4591359794139862
566,0.4631211757659912
567,0.46727365255355835
568,0.47122371196746826
569,0.47495731711387634
570,0.47883737087249756
571,0.4825669229030609
572,0.48605844378471375
573,0.4895268678665161
574,0.4929735064506531
575,0.4961601495742798
576,0.49915146827697754
577,0.5022532939910889
578,0.5050739049911499
579,0.5076014995574951
580,0.5102199912071228
581,0.5126148462295532
582,0.5146965384483337
583,0.5166934728622437
584,0.5186043977737427
585,0.5201834440231323
586,0.5215011239051819
587,0.5228729844093323
588,0.5238959193229675
589,0.5245615243911743
590,0.5252640843391418
591,0.5256819725036621
592,0.5257290005683899
593,0.5256391763687134
594,0.525409996509552
595,0.524799644947052
596,0.5238837599754333
597,0.5229747891426086
598,0.5216776728630066
599,0.5199920535087585
600,0.5183044672012329
601,0.5163043737411499
602,0.5139157772064209
603,0.5113694667816162
604,0.508664608001709
605,0.5055773258209229
606,0.5021880865097046
607,0.49879467487335205
608,0.4950306713581085
609,0.49090516567230225
610,0.4867856204509735
611,0.48238635063171387
612,0.4776460528373718
613,0.47278717160224915
614,0.4678131937980652
615,0.4625244438648224
616,0.4570046067237854
617,0.4515346884727478
618,0.44578155875205994
619,0.43976181745529175
620,0.43382278084754944
621,0.4277036190032959
622,0.4213539958000183
623,0.4149876534938812
624,0.40861061215400696
625,0.4020412266254425
626,0.39536258578300476
627,0.38884109258651733
628,0.382165789604187
629,0.37535467743873596
630,0.3687377870082855
631,0.3620680272579193
632,0.35529839992523193
633,0.3486313223838806
634,0.34207168221473694
635,0.3354448080062866
636,0.3288272023200989
637,0.3224709630012512
638,0.3160758912563324
639,0.30965548753738403
640,0.3035207688808441
641,0.2974318265914917
642,0.2913394272327423
643,0.28543105721473694
644,0.27970650792121887
645,0.27399513125419617
646,0.26836398243904114
647,0.2630450427532196
648,0.25775182247161865
649,0.2524912655353546
650,0.24754755198955536
651,0.2426937222480774
652,0.23787908256053925
653,0.2332705706357956
654,0.22886447608470917
655,0.22450052201747894
656,0.22023506462574005
657,0.2162729948759079
658,0.21235351264476776
659,0.20848022401332855
660,0.20489966869354248
661,0.20140980184078217
662,0.19796374440193176
663,0.19470258057117462
664,0.19162118434906006
665,0.18857993185520172
666,0.1856241673231125
667,0.18292492628097534
668,0.1802617609500885
669,0.1776355355978012
670,0.1752489060163498
671,0.17293427884578705
672,0.1706521213054657
673,0.16851523518562317
674,0.1665191799402237
675,0.16455048322677612
676,0.16264423727989197
677,0.16093580424785614
678,0.15925055742263794
679,0.1575881838798523
680,0.15610571205615997
681,0.15467365086078644
682,0.15326064825057983
683,0.15195238590240479
684,0.15074539184570312
685,0.14955398440361023
686,0.1484033614397049
687,0.14739474654197693
688,0.14639824628829956
689,0.14541395008563995
690,0.1445554792881012
691,0.1437295824289322
692,0.14291304349899292
693,0.14216654002666473
694,0.14148859679698944
695,0.14081783592700958
696,0.14017213881015778
697,0.13962136209011078
698,0.13907597959041595
699,0.13853630423545837
700,0.13807862997055054
701,0.13764028251171112
702,0.1372063159942627
703,0.1368158459663391
704,0.13646814227104187
705,0.1361234188079834
706,0.13579314947128296
707,0.13552133738994598
708,0.1352517008781433
709,0.1349841207265854
710,0.13476558029651642
711,0.13455817103385925
712,0.13435214757919312
713,0.13417112827301025
714,0.13401435315608978
715,0.1338588148355484
716,0.13371047377586365
717,0.1335947960615158
718,0.1334797739982605
719,0.1333654373884201
720,0.13327717781066895
721,0.13319440186023712
722,0.13311223685741425
723,0.13304249942302704
724,0.13298483192920685
725,0.13292744755744934
726,0.13287994265556335
727,0.13287994265556335
728,0.4811534285545349
729,0.4811534285545349
730,0.48447200655937195
731,0.4884272813796997
732,0.4923337996006012
733,0.49617642164230347
734,0.4999437630176544
735,0.5036044120788574
736,0.5071321129798889
737,0.5105229616165161
738,0.513733983039856
739,0.5167277455329895
740,0.519510805606842
741,0.5220334529876709
742,0.5242458581924438
743,0.5261484980583191
744,0.5277254581451416
745,0.5288936495780945
746,0.5296297073364258
747,0.5300127863883972
748,0.5298951864242554
749,0.5292319059371948
750,0.5281851887702942
751,0.5266032218933105
752,0.5244140028953552
753,0.5217515826225281
754,0.5186342597007751
755,0.5148889422416687
756,0.5105711221694946
757,0.5059859752655029
758,0.5008016228675842
759,0.49502140283584595
760,0.4890986382961273
761,0.48273614048957825
762,0.47586992383003235
763,0.46882548928260803
764,0.4616566002368927
765,0.45410627126693726
766,0.4463191330432892
767,0.4387698173522949
768,0.4309718608856201
769,0.4229670763015747
770,0.4153476059436798
771,0.4077141582965851
772,0.3999975323677063
773,0.3925633132457733
774,0.38543811440467834
775,0.37833014130592346
776,0.37137776613235474
777,0.36501526832580566
778,0.35874295234680176
779,0.35258787870407104
780,0.3470534682273865
781,0.34175485372543335
782,0.3366142511367798
783,0.3319157660007477
784,0.32765528559684753
785,0.3235739767551422
786,0.31976544857025146
787,0.3165528178215027
788,0.31352683901786804
789,0.31069454550743103
790,0.30842840671539307
791,0.30642208456993103
792,0.30460458993911743
793,0.3031805455684662
794,0.3021410405635834
795,0.30128076672554016
796,0.3006618022918701
797,0.3005274832248688
798,0.30056095123291016
799,0.30075979232788086
800,0.3014090657234192
801,0.30227190256118774
802,0.3032863736152649
803,0.30461016297340393
804,0.3062390983104706
805,0.30800604820251465
806,0.3099563419818878
807,0.3122899830341339
808,0.31474870443344116
809,0.31732478737831116
810,0.3202558159828186
811,0.3233462870121002
812,0.3265398442745209
813,0.3299681544303894
814,0.33363088965415955
815,0.33738207817077637
816,0.34125661849975586
817,0.34543079137802124
818,0.3496783375740051
819,0.3539882302284241
820,0.35856863856315613
821,0.36324813961982727
822,0.36797285079956055
823,0.37285691499710083
824,0.3779013454914093
825,0.3829725384712219
826,0.3880980610847473
827,0.39343658089637756
828,0.39878225326538086
829,0.4041214883327484
830,0.4096417725086212
831,0.41518688201904297
832,0.420704185962677
833,0.4262959361076355
834,0.43196341395378113
835,0.4375810921192169
836,0.4431718587875366
837,0.4488842189311981
838,0.45452430844306946
839,0.4600772559642792
840,0.4657214879989624
841,0.4713080823421478
842,0.476784884929657
843,0.4822525382041931
844,0.4877130389213562
845,0.4930424690246582
846,0.4982650578022003
847,0.5035327076911926
848,0.5086494088172913
849,0.5136009454727173
850,0.5185773968696594
851,0.5234233140945435
852,0.5280861258506775
853,0.5326784253120422
854,0.5372044444084167
855,0.5415315628051758
856,0.5456910729408264
857,0.5498571395874023
858,0.5538105964660645
859,0.5575405359268188
860,0.5612705945968628
861,0.5648220777511597
862,0.568139374256134
863,0.5713598132133484
864,0.5744889378547668
865,0.5773757100105286
866,0.5800625085830688
867,0.5827568173408508
868,0.5852025151252747
869,0.5873910784721375
870,0.5895912051200867
871,0.591590940952301
872,0.593329906463623
873,0.5949735641479492
874,0.5965280532836914
875,0.5978187322616577
876,0.5989000797271729
877,0.6000126004219055
878,0.6008601188659668
879,0.6014378666877747
880,0.6020533442497253
881,0.6024643778800964
882,0.6026058197021484
883,0.6026657819747925
884,0.6026486754417419
885,0.6023627519607544
886,0.6018708944320679
887,0.601434588432312
888,0.6007314324378967
889,0.5997599363327026
890,0.5988488793373108
891,0.597739040851593
892,0.5963640809059143
893,0.5949229001998901
894,0.5934180617332458
895,0.5916524529457092
896,0.5896937847137451
897,0.5878075361251831
898,0.5856664180755615
899,0.5832725167274475
900,0.5809555649757385
901,0.5784562230110168
902,0.5757125616073608
903,0.5729217529296875
904,0.5700856447219849
905,0.5670153498649597
906,0.5637794137001038
907,0.5606331825256348
908,0.5572648048400879
909,0.5536807179450989
910,0.550194263458252
911,0.5465620160102844
912,0.5427291989326477
913,0.5388837456703186
914,0.5350279808044434
915,0.5309892892837524
916,0.5268345475196838
917,0.5228020548820496
918,0.5186057090759277
919,0.514255166053772
920,0.5100405812263489
921,0.5057399272918701
922,0.5013061761856079
923,0.49691343307495117
924,0.4925652742385864
925,0.48810574412345886
926,0.4835985004901886
927,0.4792611002922058
928,0.4748342037200928
929,0.47032782435417175
930,0.46600693464279175
931,0.4616692364215851
932,0.45727261900901794
933,0.4529753029346466
934,0.44877979159355164
935,0.44454410672187805
936,0.4403250813484192
937,0.43631869554519653
938,0.43228858709335327
939,0.42824286222457886
940,0.42441824078559875
941,0.420630544424057
942,0.4168400764465332
943,0.4131861925125122
944,0.4096687138080597
945,0.40615859627723694
946,0.4027039408683777
947,0.39947524666786194
948,0.39626142382621765
949,0.3930670917034149
950,0.39009618759155273
951,0.3871857523918152
952,0.3842988908290863
953,0.3815528154373169
954,0.37894511222839355
955,0.3763630986213684
956,0.3738449215888977
957,0.3715325593948364
958,0.3692461848258972
959,0.36698776483535767
960,0.36492428183555603
