dim,icc
112,0.9231538772583008
113,0.7368358373641968
114,0.8634483218193054
115,0.8509889245033264
116,0.9417482614517212
117,0.9814848899841309
118,0.8540772795677185
119,0.9833623766899109
120,0.9460558295249939
121,0.9754415154457092
122,0.9650927186012268
123,0.9751227498054504
124,0.9639949798583984
125,0.9858090877532959
126,0.9343438744544983
127,0.9165124297142029
128,0.34922337532043457
129,0.3438176214694977
130,0.3356550931930542
131,0.3243073523044586
132,0.30897775292396545
133,0.2887945771217346
134,0.2629188299179077
135,0.23075051605701447
136,0.19225738942623138
137,0.14839088916778564
138,0.10150927305221558
139,0.05525366961956024
140,0.01393610704690218
141,-0.018377015367150307
142,-0.039064403623342514
143,-0.04753483831882477
144,-0.0450151227414608
145,-0.03381070867180824
146,-0.016510160639882088
147,0.004560447763651609
148,0.02749723568558693
149,0.0510125607252121
150,0.07433973997831345
151,0.09695424139499664
152,0.11855419725179672
153,0.1389811486005783
154,0.15816356241703033
155,0.1760769635438919
156,0.1927180141210556
157,0.20808802545070648
158,0.22215846180915833
159,0.23492419719696045
160,0.2463812381029129
161,0.2564803957939148
162,0.2651583254337311
163,0.27233821153640747
164,0.27793383598327637
165,0.28185373544692993
166,0.2840074598789215
167,0.284311980009079
168,0.28271207213401794
169,0.2791796326637268
170,0.27369454503059387
171,0.26628080010414124
172,0.25700244307518005
173,0.24596527218818665
174,0.2333153337240219
175,0.21923400461673737
176,0.20393048226833344
177,0.18763141334056854
178,0.17062343657016754
179,0.15313690900802612
180,0.13532491028308868
181,0.11736652255058289
182,0.09940938651561737
183,0.0815674215555191
184,0.06391986459493637
185,0.04651326686143875
186,0.029366107657551765
187,0.012473625130951405
188,-0.0041731265373528
189,-0.020622098818421364
190,-0.03692014887928963
191,-0.05308760330080986
192,-0.06912806630134583
193,-0.08502168953418732
194,-0.10071858763694763
195,-0.11613365262746811
196,-0.1311417669057846
197,-0.14557716250419617
198,-0.1592526137828827
199,-0.1719122976064682
200,-0.18325220048427582
201,-0.19297245144844055
202,-0.20077060163021088
203,-0.20635856688022614
204,-0.20948131382465363
205,-0.20993535220623016
206,-0.20758463442325592
207,-0.202373668551445
208,-0.1942889243364334
209,-0.18343016505241394
210,-0.1700439453125
211,-0.15441323816776276
212,-0.13688069581985474
213,-0.11783035099506378
214,-0.09767094999551773
215,-0.07681949436664581
216,-0.05568615347146988
217,-0.034663621336221695
218,-0.014055689796805382
219,0.005793804302811623
220,0.024519728496670723
221,0.04185866564512253
222,0.057585105299949646
223,0.07150895148515701
224,0.08347323536872864
225,0.09335237741470337
226,0.10104874521493912
227,0.10649175196886063
228,0.10966964066028595
229,0.11055555939674377
230,0.10911552608013153
231,0.10537338256835938
232,0.09937426447868347
233,0.09118466079235077
234,0.08089260011911392
235,0.06860804557800293
236,0.05446438863873482
237,0.038618527352809906
238,0.02129880152642727
239,0.002722812118008733
240,-0.016919264569878578
241,-0.0373699776828289
242,-0.058349110186100006
243,-0.07955458760261536
244,-0.10066654533147812
245,-0.1213504746556282
246,-0.14126332104206085
247,-0.16006208956241608
248,-0.1773509532213211
249,-0.19281873106956482
250,-0.20624415576457977
251,-0.21738575398921967
252,-0.22605402767658234
253,-0.2321213036775589
254,-0.23553043603897095
255,-0.2363002449274063
256,-0.23452773690223694
257,-0.23038607835769653
258,-0.2241179347038269
259,-0.21604931354522705
260,-0.20653490722179413
261,-0.19594904780387878
262,-0.18467719852924347
263,-0.17309924960136414
264,-0.16157366335391998
265,-0.150424525141716
266,-0.13993094861507416
267,-0.1303205043077469
268,-0.12179943174123764
269,-0.11448200047016144
270,-0.10839338600635529
271,-0.10354506224393845
272,-0.0999067947268486
273,-0.09741366654634476
274,-0.09597393870353699
275,-0.09547511488199234
276,-0.09579215943813324
277,-0.096793033182621
278,-0.09835882484912872
279,-0.10035654157400131
280,-0.1026517003774643
281,-0.10513589531183243
282,-0.10771431028842926
283,-0.1103062629699707
284,-0.11284591257572174
285,-0.11528212577104568
286,-0.11757758259773254
287,-0.11970821768045425
288,-0.12168315798044205
289,-0.12350665777921677
290,-0.12515999376773834
291,-0.12664662301540375
292,-0.1279701292514801
293,-0.1291302740573883
294,-0.13012011349201202
295,-0.13092371821403503
296,-0.1315130740404129
297,-0.1318468451499939
298,-0.13191159069538116
299,-0.13163426518440247
300,-0.13087785243988037
301,-0.12953248620033264
302,-0.12747305631637573
303,-0.12456218898296356
304,-0.12065351009368896
305,-0.11559703946113586
306,-0.10924486815929413
307,-0.10145870596170425
308,-0.09213951230049133
309,-0.08118617534637451
310,-0.0685243234038353
311,-0.05415469780564308
312,-0.038137663155794144
313,-0.02060152404010296
314,-0.0017456056084483862
315,0.01816052384674549
316,0.03878139704465866
317,0.05973035842180252
318,0.08058259636163712
319,0.10089316964149475
320,0.12022841721773148
321,0.13818587362766266
322,0.15441633760929108
323,0.16863763332366943
324,0.18064254522323608
325,0.19030456244945526
326,0.19757205247879028
327,0.20246222615242004
328,0.2050347477197647
329,0.20540614426136017
330,0.20374344289302826
331,0.2002171277999878
332,0.1950051486492157
333,0.18828342854976654
334,0.1802193820476532
335,0.17096564173698425
336,0.160658597946167
337,0.14941443502902985
338,0.13731172680854797
339,0.12442658096551895
340,0.1108354851603508
341,0.09658163040876389
342,0.08169437944889069
343,0.0661926418542862
344,0.05008906126022339
345,0.0333915613591671
346,0.016110196709632874
347,-0.0017411998705938458
348,-0.020175190642476082
349,-0.03915669769048691
350,-0.05859768018126488
351,-0.07842257618904114
352,-0.0985349714756012
353,-0.11881455779075623
354,-0.1391173005104065
355,-0.15927842259407043
356,-0.1791134625673294
357,-0.1984235644340515
358,-0.21703217923641205
359,-0.23471753299236298
360,-0.2512359917163849
361,-0.26638633012771606
362,-0.27998143434524536
363,-0.2918524444103241
364,-0.30185067653656006
365,-0.30984997749328613
366,-0.3157472610473633
367,-0.319461852312088
368,-0.3209466338157654
369,-0.32015755772590637
370,-0.3170630931854248
371,-0.3116663992404938
372,-0.3039909601211548
373,-0.2940836548805237
374,-0.28201964497566223
375,-0.2679083049297333
376,-0.25190234184265137
377,-0.23420731723308563
378,-0.21509017050266266
379,-0.1948976218700409
380,-0.17406904697418213
381,-0.15313540399074554
382,-0.13271580636501312
383,-0.11350484192371368
384,-0.0962434783577919
385,-0.08167336136102676
386,-0.07048213481903076
387,-0.06323803216218948
388,-0.06033793464303017
389,-0.06195279210805893
390,-0.0679975301027298
391,-0.07815804332494736
392,-0.0919254720211029
393,-0.10865577310323715
394,-0.12763471901416779
395,-0.14814290404319763
396,-0.16950632631778717
397,-0.19113324582576752
398,-0.21251767873764038
399,-0.23326125741004944
400,-0.2530946433544159
401,-0.27182623744010925
402,-0.2893405854701996
403,-0.30558261275291443
404,-0.32054194808006287
405,-0.3342428505420685
406,-0.3467315137386322
407,-0.3580702543258667
408,-0.368300199508667
409,-0.3774966895580292
410,-0.38576740026474
411,-0.39318737387657166
412,-0.39982905983924866
413,-0.4057607352733612
414,-0.4110458791255951
415,-0.4157431125640869
416,-0.4199064373970032
417,-0.42358556389808655
418,-0.42680633068084717
419,-0.429614394903183
420,-0.4320686459541321
421,-0.43420401215553284
422,-0.4360526502132416
423,-0.4376436173915863
424,-0.4390040636062622
425,-0.44015878438949585
426,-0.44113102555274963
427,-0.44190505146980286
428,-0.27718937397003174
429,-0.2814902663230896
430,-0.28458648920059204
431,-0.285534143447876
432,-0.2835471034049988
433,-0.27772894501686096
434,-0.26715952157974243
435,-0.2510627210140228
436,-0.22906911373138428
437,-0.20153243839740753
438,-0.1698525995016098
439,-0.13642311096191406
440,-0.1042148619890213
441,-0.0762852355837822
442,-0.05504710227251053
443,-0.04182799533009529
444,-0.03682288900017738
445,-0.03935537114739418
446,-0.04825862497091293
447,-0.062211472541093826
448,-0.08000857383012772
449,-0.10056252032518387
450,-0.12294524908065796
451,-0.14646869897842407
452,-0.17060115933418274
453,-0.19493384659290314
454,-0.219147726893425
455,-0.2429898977279663
456,-0.26625174283981323
457,-0.2887566387653351
458,-0.310369074344635
459,-0.3309307396411896
460,-0.35028132796287537
461,-0.3682924807071686
462,-0.3848397433757782
463,-0.3997997045516968
464,-0.4130498468875885
465,-0.4244671165943146
466,-0.43392789363861084
467,-0.44130584597587585
468,-0.446466326713562
469,-0.44927719235420227
470,-0.4496190845966339
471,-0.4473663866519928
472,-0.44239771366119385
473,-0.4345989227294922
474,-0.423870325088501
475,-0.4101376235485077
476,-0.393363893032074
477,-0.3735688328742981
478,-0.35084885358810425
479,-0.32541391253471375
480,-0.29760313034057617
481,-0.26791268587112427
482,-0.23701967298984528
483,-0.20579174160957336
484,-0.1752726137638092
485,-0.14664091169834137
486,-0.12113618850708008
487,-0.09995517134666443
488,-0.08415210992097855
489,-0.07449336349964142
490,-0.07135961204767227
491,-0.0747489258646965
492,-0.08427750319242477
493,-0.09924592822790146
494,-0.1187376081943512
495,-0.14172546565532684
496,-0.16717052459716797
497,-0.19409771263599396
498,-0.22165901958942413
499,-0.2491239607334137
500,-0.27589151263237
501,-0.3015075623989105
502,-0.32563015818595886
503,-0.34800955653190613
504,-0.3684645891189575
505,-0.38686496019363403
506,-0.4031127989292145
507,-0.41712936758995056
508,-0.4288526475429535
509,-0.4382060766220093
510,-0.4450969099998474
511,-0.44942745566368103
512,-0.451081782579422
513,-0.4499247968196869
514,-0.4458005726337433
515,-0.4385361075401306
516,-0.42794477939605713
517,-0.41383451223373413
518,-0.3960232734680176
519,-0.374351441860199
520,-0.34869834780693054
521,-0.3190149962902069
522,-0.28535109758377075
523,-0.2478848546743393
524,-0.20695684850215912
525,-0.1630936861038208
526,-0.1170259341597557
527,-0.06968335807323456
528,-0.02220817282795906
529,0.02414664998650551
530,0.06812179088592529
531,0.10846485942602158
532,0.14405027031898499
533,0.1739598512649536
534,0.19754378497600555
535,0.21445147693157196
536,0.224630206823349
537,0.22829563915729523
538,0.22586898505687714
539,0.21796336770057678
540,0.2052917182445526
541,0.18859121203422546
542,0.16860051453113556
543,0.14602884650230408
544,0.1215372309088707
545,0.09572823345661163
546,0.06914480030536652
547,0.042272113263607025
548,0.015560908243060112
549,-0.01059756986796856
550,-0.03586207702755928
551,-0.05990028753876686
552,-0.08239693939685822
553,-0.10304707288742065
554,-0.12155183404684067
555,-0.13761702179908752
556,-0.15095430612564087
557,-0.1612851768732071
558,-0.1683591902256012
559,-0.17195676267147064
560,-0.1718834638595581
561,-0.16801081597805023
562,-0.16028736531734467
563,-0.14875595271587372
564,-0.13356855511665344
565,-0.11499607563018799
566,-0.09343085438013077
567,-0.06937867403030396
568,-0.0435018315911293
569,-0.01649152673780918
570,0.010995070450007915
571,0.03824659436941147
572,0.06458672136068344
573,0.08940224349498749
574,0.11216988414525986
575,0.1324697881937027
576,0.1499900072813034
577,0.16452622413635254
578,0.17590804398059845
579,0.1841222643852234
580,0.1892857551574707
581,0.1915019005537033
582,0.19091296195983887
583,0.18768756091594696
584,0.182010680437088
585,0.1740758717060089
586,0.1640813946723938
587,0.1522263139486313
588,0.13867801427841187
589,0.1236468255519867
590,0.107376329600811
591,0.09008300304412842
592,0.07199635356664658
593,0.05336599051952362
594,0.03446468710899353
595,0.0155944237485528
596,-0.002908627735450864
597,-0.020675821229815483
598,-0.03732284903526306
599,-0.05241374671459198
600,-0.06548033654689789
601,-0.0760752260684967
602,-0.08377285301685333
603,-0.0881940945982933
604,-0.08903675526380539
605,-0.08610285073518753
606,-0.07932277023792267
607,-0.06877195835113525
608,-0.05468546226620674
609,-0.03743359446525574
610,-0.017498940229415894
611,0.004536399617791176
612,0.028037069365382195
613,0.052351128309965134
614,0.07684533298015594
615,0.10093265026807785
616,0.1240895539522171
617,0.1458706557750702
618,0.16588890552520752
619,0.18385173380374908
620,0.19955550134181976
621,0.21283689141273499
622,0.22358079254627228
623,0.23170924186706543
624,0.23717162013053894
625,0.2399379014968872
626,0.2399919629096985
627,0.23732906579971313
628,0.23194260895252228
629,0.2238527089357376
630,0.21310144662857056
